0|1|10.8431283333333|106.613351666667|10.8807733333333|106.589308333333|4941|1682000|28:02
1|2|10.8807733333333|106.589308333333|10.8827133333333|106.587951666667|262|20000|20
2|3|10.8827133333333|106.587951666667|10.8833433333333|106.587521666667|84|15000|15
3|4|10.8833433333333|106.587521666667|10.8834233333333|106.587468333333|11|15000|15
4|5|10.8834233333333|106.587468333333|10.8842666666667|106.586876666667|114|20000|20
5|6|10.8842666666667|106.586876666667|10.8875683333333|106.584576666667|445|40000|40
6|7|10.8875683333333|106.584576666667|10.9117233333333|106.567653333333|3260|288000|04:48
7|8|10.9117233333333|106.567653333333|10.9136733333333|106.566256666667|265|20000|20
8|9|10.9136733333333|106.566256666667|10.9158|106.56477|287|20000|20
9|10|10.9158|106.56477|10.9179966666667|106.563251666667|295|20000|20
10|11|10.9179966666667|106.563251666667|10.920225|106.561673333333|302|20000|20
11|12|10.920225|106.561673333333|10.9228583333333|106.559845|354|20000|20
12|13|10.9228583333333|106.559845|10.9254366666667|106.558031666667|348|20000|20
13|14|10.9254366666667|106.558031666667|10.9269966666667|106.557015|206|20000|20
14|15|10.9269966666667|106.557015|10.9271433333333|106.556963333333|17|7000|07
15|16|10.9271433333333|106.556963333333|10.9271433333333|106.556963333333|0|20000|20
16|17|10.9271433333333|106.556963333333|10.9274333333333|106.556773333333|38|10000|10
17|18|10.9274333333333|106.556773333333|10.9285383333333|106.555918333333|154|20000|20
18|19|10.9285383333333|106.555918333333|10.9302283333333|106.554603333333|236|20000|20
19|20|10.9302283333333|106.554603333333|10.9319733333333|106.552985|262|20000|20
20|21|10.9319733333333|106.552985|10.933475|106.5516|225|20000|20
21|22|10.933475|106.5516|10.9345466666667|106.550241666667|190|21000|21
22|23|10.9345466666667|106.550241666667|10.93512|106.549085|141|20000|20
23|24|10.93512|106.549085|10.9360283333333|106.547118333333|237|20000|20
24|25|10.9360283333333|106.547118333333|10.9371783333333|106.54477|287|20000|20
25|26|10.9371783333333|106.54477|10.9378883333333|106.543376666667|171|19000|19
26|27|10.9378883333333|106.543376666667|10.9379416666667|106.543228333333|17|8000|08
27|28|10.9379416666667|106.543228333333|10.9386266666667|106.541825|171|20000|20
28|29|10.9386266666667|106.541825|10.9389566666667|106.54111|86|20000|20
29|30|10.9389566666667|106.54111|10.9395083333333|106.540043333333|132|20000|20
30|31|10.9395083333333|106.540043333333|10.93955|106.539948333333|11|5000|05
31|32|10.93955|106.539948333333|10.940225|106.538511666667|174|20000|20
32|33|10.940225|106.538511666667|10.9412133333333|106.536495|246|20000|20
33|34|10.9412133333333|106.536495|10.9413416666667|106.536245|31|7000|07
34|35|10.9413416666667|106.536245|10.941385|106.53616|10|5000|05
35|36|10.941385|106.53616|10.9420766666667|106.534675|179|20000|20
36|37|10.9420766666667|106.534675|10.9430133333333|106.532685|241|20000|20
37|38|10.9430133333333|106.532685|10.9442016666667|106.53024|298|20000|20
38|39|10.9442016666667|106.53024|10.9455816666667|106.527386666667|347|20000|20
39|40|10.9455816666667|106.527386666667|10.9467733333333|106.52499|293|20000|20
40|41|10.9467733333333|106.52499|10.947485|106.523913333333|142|20000|20
41|42|10.947485|106.523913333333|10.9485783333333|106.52227|217|20000|20
42|43|10.9485783333333|106.52227|10.9500466666667|106.520111666667|287|20000|20
43|44|10.9500466666667|106.520111666667|10.9510883333333|106.518681666667|194|20000|20
44|45|10.9510883333333|106.518681666667|10.951325|106.518348333333|45|10000|10
45|46|10.951325|106.518348333333|10.9514333333333|106.518188333333|21|16000|16
46|47|10.9514333333333|106.518188333333|10.9522416666667|106.516876666667|169|20000|20
47|48|10.9522416666667|106.516876666667|10.953795|106.51459|304|20000|20
48|49|10.953795|106.51459|10.9550316666667|106.512803333333|239|20000|20
49|50|10.9550316666667|106.512803333333|10.9559933333333|106.511401666667|187|20000|20
50|51|10.9559933333333|106.511401666667|10.9566733333333|106.510338333333|139|20000|20
51|52|10.9566733333333|106.510338333333|10.9569783333333|106.509863333333|62|17000|17
52|53|10.9569783333333|106.509863333333|10.9570266666667|106.50976|12|4000|04
53|54|10.9570266666667|106.50976|10.9577566666667|106.508278333333|181|20000|20
54|55|10.9577566666667|106.508278333333|10.9589683333333|106.505921666667|290|20000|20
55|56|10.9589683333333|106.505921666667|10.9600083333333|106.503866666667|252|20000|20
56|57|10.9600083333333|106.503866666667|10.9605316666667|106.50288|122|20000|20
57|58|10.9605316666667|106.50288|10.9615283333333|106.501036666667|230|20000|20
58|59|10.9615283333333|106.501036666667|10.9630066666667|106.498485|323|20000|20
59|60|10.9630066666667|106.498485|10.9640583333333|106.496683333333|229|20000|20
60|61|10.9640583333333|106.496683333333|10.9643783333333|106.49612|71|20000|20
61|62|10.9643783333333|106.49612|10.964685|106.495593333333|67|17000|17
62|63|10.964685|106.495593333333|10.9647416666667|106.495438333333|18|4000|04
63|64|10.9647416666667|106.495438333333|10.9653866666667|106.493873333333|185|20000|20
64|65|10.9653866666667|106.493873333333|10.9661683333333|106.49188|234|20000|20
65|66|10.9661683333333|106.49188|10.9670066666667|106.489725|253|20000|20
66|67|10.9670066666667|106.489725|10.96754|106.488296666667|167|20000|20
67|68|10.96754|106.488296666667|10.9683433333333|106.48618|248|20000|20
68|69|10.9683433333333|106.48618|10.969365|106.484345|230|20000|20
69|70|10.969365|106.484345|10.97037|106.48291|192|20000|20
70|71|10.97037|106.48291|10.97082|106.482338333333|80|20000|20
71|72|10.97082|106.482338333333|10.9710083333333|106.482103333333|33|16000|16
