1,benXeCuChi,benXeAnSuong,2016-09-10 05:17:14,2016-09-10 05:57:38,2424,40:24
2,benXeAnSuong,benXeCuChi,2016-09-10 06:11:57,2016-09-10 06:55:56,2639,43:59
3,benXeCuChi,benXeAnSuong,2016-09-10 07:19:09,2016-09-10 08:02:31,2602,43:22
4,benXeAnSuong,benXeCuChi,2016-09-10 08:13:08,2016-09-10 08:55:23,2535,42:15
5,benXeCuChi,benXeAnSuong,2016-09-10 09:29:47,2016-09-10 10:10:01,2414,40:14
6,benXeAnSuong,benXeCuChi,2016-09-10 10:23:17,2016-09-10 11:06:08,2571,42:51
7,benXeCuChi,benXeAnSuong,2016-09-10 11:18:21,2016-09-10 12:00:19,2518,41:58
8,benXeAnSuong,benXeCuChi,2016-09-10 12:11:29,2016-09-10 12:53:03,2494,41:34
9,benXeCuChi,benXeAnSuong,2016-09-10 14:30:20,2016-09-10 15:13:09,2569,42:49
10,benXeAnSuong,benXeCuChi,2016-09-10 15:26:46,2016-09-10 16:12:44,2758,45:58
11,benXeCuChi,benXeAnSuong,2016-09-10 16:25:58,2016-09-10 17:09:33,2615,43:35
12,benXeAnSuong,benXeCuChi,2016-09-10 17:24:47,2016-09-10 18:07:54,2587,43:07
