1,benXeCuChi,benXeAnSuong,2016-09-10 06:18:24,2016-09-10 06:59:07,2443,40:43
2,benXeAnSuong,benXeCuChi,2016-09-10 07:11:27,2016-09-10 07:56:11,2684,44:44
3,benXeCuChi,benXeAnSuong,2016-09-10 08:31:34,2016-09-10 09:14:44,2590,43:10
4,benXeAnSuong,benXeCuChi,2016-09-10 09:22:11,2016-09-10 10:11:04,2933,48:53
5,benXeCuChi,benXeAnSuong,2016-09-10 11:06:54,2016-09-10 11:49:50,2576,42:56
6,benXeAnSuong,benXeCuChi,2016-09-10 11:58:32,2016-09-10 12:44:45,2773,46:13
7,benXeCuChi,benXeAnSuong,2016-09-10 16:08:14,2016-09-10 16:51:25,2591,43:11
8,benXeAnSuong,benXeCuChi,2016-09-10 17:02:37,2016-09-10 17:47:11,2674,44:34
9,benXeCuChi,benXeAnSuong,2016-09-10 18:31:25,2016-09-10 19:14:58,2613,43:33
10,benXeAnSuong,benXeCuChi,2016-09-10 19:31:03,2016-09-10 20:02:23,1880,31:20
