1,benXeCuChi,benXeAnSuong,2016-10-15 04:39:26,2016-10-15 05:16:42,2236,37:16
2,benXeAnSuong,benXeCuChi,2016-10-15 05:36:32,2016-10-15 06:19:50,2598,43:18
3,benXeCuChi,benXeAnSuong,2016-10-15 07:11:35,2016-10-15 07:51:53,2418,40:18
4,benXeAnSuong,benXeCuChi,2016-10-15 08:05:07,2016-10-15 08:45:10,2403,40:03
5,benXeCuChi,benXeAnSuong,2016-10-15 09:18:12,2016-10-15 10:00:52,2560,42:40
6,benXeAnSuong,benXeCuChi,2016-10-15 10:11:17,2016-10-15 11:00:16,2939,48:59
7,benXeCuChi,benXeAnSuong,2016-10-15 12:46:51,2016-10-15 13:26:27,2376,39:36
8,benXeAnSuong,benXeCuChi,2016-10-15 13:41:14,2016-10-15 14:22:51,2497,41:37
9,benXeCuChi,benXeAnSuong,2016-10-15 14:56:28,2016-10-15 15:39:05,2557,42:37
10,benXeAnSuong,benXeCuChi,2016-10-15 15:51:45,2016-10-15 16:33:12,2487,41:27
