1,benXeCuChi,benXeAnSuong,2016-10-13 06:28:30,2016-10-13 07:10:19,2509,41:49
2,benXeAnSuong,benXeCuChi,2016-10-13 07:21:05,2016-10-13 08:05:50,2685,44:45
3,benXeCuChi,benXeAnSuong,2016-10-13 12:01:53,2016-10-13 12:39:56,2283,38:03
4,benXeAnSuong,benXeCuChi,2016-10-13 12:58:09,2016-10-13 13:36:43,2314,38:34
5,benXeCuChi,benXeAnSuong,2016-10-13 14:02:31,2016-10-13 14:46:07,2616,43:36
6,benXeAnSuong,benXeCuChi,2016-10-13 14:57:24,2016-10-13 15:40:52,2608,43:28
7,benXeCuChi,benXeAnSuong,2016-10-13 16:45:42,2016-10-13 17:29:32,2630,43:50
8,benXeAnSuong,benXeCuChi,2016-10-13 17:40:27,2016-10-13 18:23:07,2560,42:40
9,benXeCuChi,benXeAnSuong,2016-10-13 18:51:58,2016-10-13 19:34:09,2531,42:11
10,benXeAnSuong,benXeCuChi,2016-10-13 19:50:13,2016-10-13 20:22:55,1962,32:42
