1,benXeCuChi,benXeAnSuong,2016-09-03 05:56:24,2016-09-03 06:38:21,2517,41:57
2,benXeAnSuong,benXeCuChi,2016-09-03 06:52:46,2016-09-03 07:35:07,2541,42:21
3,benXeCuChi,benXeAnSuong,2016-09-03 07:48:07,2016-09-03 08:50:31,3744,01:02:24
4,benXeAnSuong,benXeCuChi,2016-09-03 09:01:31,2016-09-03 09:45:13,2622,43:42
5,benXeCuChi,benXeAnSuong,2016-09-03 10:41:23,2016-09-03 11:22:21,2458,40:58
6,benXeAnSuong,benXeCuChi,2016-09-03 11:33:29,2016-09-03 12:18:08,2679,44:39
7,benXeCuChi,benXeAnSuong,2016-09-03 15:47:10,2016-09-03 16:29:46,2556,42:36
8,benXeAnSuong,benXeCuChi,2016-09-03 16:42:21,2016-09-03 17:26:03,2622,43:42
9,benXeCuChi,benXeAnSuong,2016-09-03 17:57:57,2016-09-03 18:38:33,2436,40:36
10,benXeAnSuong,benXeCuChi,2016-09-03 18:53:46,2016-09-03 19:28:46,2100,35:00
