1,benXeCuChi,benXeAnSuong,2016-09-03 05:31:53,2016-09-03 06:13:11,2478,41:18
2,benXeAnSuong,benXeCuChi,2016-09-03 06:26:25,2016-09-03 07:08:51,2546,42:26
3,benXeCuChi,benXeAnSuong,2016-09-03 07:46:14,2016-09-03 08:29:09,2575,42:55
4,benXeAnSuong,benXeCuChi,2016-09-03 08:40:50,2016-09-03 09:23:31,2561,42:41
5,benXeCuChi,benXeAnSuong,2016-09-03 10:10:54,2016-09-03 10:52:26,2492,41:32
6,benXeAnSuong,benXeCuChi,2016-09-03 11:04:19,2016-09-03 11:45:03,2444,40:44
7,benXeCuChi,benXeAnSuong,2016-09-03 15:18:57,2016-09-03 15:59:46,2449,40:49
8,benXeAnSuong,benXeCuChi,2016-09-03 16:14:15,2016-09-03 16:59:21,2706,45:06
9,benXeCuChi,benXeAnSuong,2016-09-03 17:16:55,2016-09-03 17:56:15,2360,39:20
10,benXeAnSuong,benXeCuChi,2016-09-03 18:13:19,2016-09-03 18:52:03,2324,38:44
