1,benXeCuChi,benXeAnSuong,2016-09-12 04:33:02,2016-09-12 05:14:32,2490,41:30
2,benXeAnSuong,benXeCuChi,2016-09-12 05:30:50,2016-09-12 06:14:33,2623,43:43
3,benXeCuChi,benXeAnSuong,2016-09-12 07:08:40,2016-09-12 07:50:25,2505,41:45
4,benXeAnSuong,benXeCuChi,2016-09-12 08:00:51,2016-09-12 08:44:33,2622,43:42
5,benXeCuChi,benXeAnSuong,2016-09-12 09:13:19,2016-09-12 09:54:50,2491,41:31
6,benXeAnSuong,benXeCuChi,2016-09-12 10:05:00,2016-09-12 10:49:06,2646,44:06
7,benXeCuChi,benXeAnSuong,2016-09-12 12:41:08,2016-09-12 13:19:13,2285,38:05
8,benXeAnSuong,benXeCuChi,2016-09-12 13:32:25,2016-09-12 14:16:57,2672,44:32
9,benXeCuChi,benXeAnSuong,2016-09-12 14:48:48,2016-09-12 15:31:20,2552,42:32
10,benXeAnSuong,benXeCuChi,2016-09-12 15:42:27,2016-09-12 16:29:04,2797,46:37
