1,benXeCuChi,benXeAnSuong,2016-09-05 04:16:20,2016-09-05 04:55:35,2355,39:15
2,benXeAnSuong,benXeCuChi,2016-09-05 05:14:09,2016-09-05 05:53:52,2383,39:43
3,benXeCuChi,benXeAnSuong,2016-09-05 07:02:12,2016-09-05 07:40:37,2305,38:25
4,benXeAnSuong,benXeCuChi,2016-09-05 07:53:14,2016-09-05 08:35:42,2548,42:28
5,benXeCuChi,benXeAnSuong,2016-09-05 09:02:34,2016-09-05 09:43:04,2430,40:30
6,benXeAnSuong,benXeCuChi,2016-09-05 09:53:09,2016-09-05 10:37:54,2685,44:45
7,benXeCuChi,benXeAnSuong,2016-09-05 11:43:31,2016-09-05 12:23:49,2418,40:18
8,benXeAnSuong,benXeCuChi,2016-09-05 12:37:28,2016-09-05 13:22:27,2699,44:59
9,benXeCuChi,benXeAnSuong,2016-09-05 13:41:25,2016-09-05 14:19:08,2263,37:43
10,benXeAnSuong,benXeCuChi,2016-09-05 14:29:31,2016-09-05 15:16:07,2796,46:36
