1,benXeCuChi,benXeAnSuong,2016-09-07 06:32:26,2016-09-07 07:13:39,2473,41:13
2,benXeAnSuong,benXeCuChi,2016-09-07 07:23:23,2016-09-07 08:06:44,2601,43:21
3,benXeCuChi,benXeAnSuong,2016-09-07 12:06:42,2016-09-07 12:48:14,2492,41:32
4,benXeAnSuong,benXeCuChi,2016-09-07 13:00:03,2016-09-07 13:45:14,2711,45:11
5,benXeCuChi,benXeAnSuong,2016-09-07 14:08:23,2016-09-07 14:49:28,2465,41:05
6,benXeAnSuong,benXeCuChi,2016-09-07 15:02:23,2016-09-07 15:45:11,2568,42:48
7,benXeCuChi,benXeAnSuong,2016-09-07 16:31:48,2016-09-07 17:37:05,3917,01:05:17
8,benXeAnSuong,benXeCuChi,2016-09-07 17:45:23,2016-09-07 18:34:47,2964,49:24
9,benXeCuChi,benXeAnSuong,2016-09-07 19:01:08,2016-09-07 19:38:08,2220,37:00
10,benXeAnSuong,benXeCuChi,2016-09-07 19:56:11,2016-09-07 20:37:44,2493,41:33
