1,benXeCuChi,benXeAnSuong,2016-09-19 04:15:54,2016-09-19 04:58:20,2546,42:26
2,benXeAnSuong,benXeCuChi,2016-09-19 05:21:01,2016-09-19 05:59:45,2324,38:44
3,benXeCuChi,benXeAnSuong,2016-09-19 07:00:33,2016-09-19 07:41:03,2430,40:30
4,benXeAnSuong,benXeCuChi,2016-09-19 07:53:00,2016-09-19 08:35:27,2547,42:27
5,benXeCuChi,benXeAnSuong,2016-09-19 08:59:44,2016-09-19 09:42:39,2575,42:55
6,benXeAnSuong,benXeCuChi,2016-09-19 09:52:11,2016-09-19 10:42:13,3002,50:02
7,benXeCuChi,benXeAnSuong,2016-09-19 11:46:26,2016-09-19 12:25:09,2323,38:43
8,benXeAnSuong,benXeCuChi,2016-09-19 12:36:45,2016-09-19 13:22:44,2759,45:59
9,benXeCuChi,benXeAnSuong,2016-09-19 13:38:27,2016-09-19 14:20:04,2497,41:37
10,benXeAnSuong,benXeCuChi,2016-09-19 14:32:45,2016-09-19 15:16:23,2618,43:38
