1,benXeCuChi,benXeAnSuong,2016-09-08 06:34:11,2016-09-08 07:15:54,2503,41:43
2,benXeAnSuong,benXeCuChi,2016-09-08 07:29:09,2016-09-08 08:12:03,2574,42:54
3,benXeCuChi,benXeAnSuong,2016-09-08 12:15:33,2016-09-08 12:56:39,2466,41:06
4,benXeAnSuong,benXeCuChi,2016-09-08 13:04:35,2016-09-08 13:52:46,2891,48:11
5,benXeCuChi,benXeAnSuong,2016-09-08 14:13:00,2016-09-08 14:54:17,2477,41:17
6,benXeAnSuong,benXeCuChi,2016-09-08 15:07:47,2016-09-08 15:48:51,2464,41:04
7,benXeCuChi,benXeAnSuong,2016-09-08 16:54:31,2016-09-08 17:37:08,2557,42:37
8,benXeAnSuong,benXeCuChi,2016-09-08 17:51:57,2016-09-08 18:36:22,2665,44:25
9,benXeCuChi,benXeAnSuong,2016-09-08 19:10:49,2016-09-08 19:51:17,2428,40:28
10,benXeAnSuong,benXeCuChi,2016-09-08 20:16:59,2016-09-08 20:52:01,2102,35:02
