1,benXeCuChi,benXeAnSuong,2016-09-08 05:57:32,2016-09-08 06:37:53,2421,40:21
2,benXeAnSuong,benXeCuChi,2016-09-08 06:53:22,2016-09-08 07:36:34,2592,43:12
3,benXeCuChi,benXeAnSuong,2016-09-08 08:04:23,2016-09-08 08:47:06,2563,42:43
4,benXeAnSuong,benXeCuChi,2016-09-08 08:56:11,2016-09-08 09:41:09,2698,44:58
5,benXeCuChi,benXeAnSuong,2016-09-08 10:25:22,2016-09-08 11:03:39,2297,38:17
6,benXeAnSuong,benXeCuChi,2016-09-08 11:13:58,2016-09-08 12:00:39,2801,46:41
7,benXeCuChi,benXeAnSuong,2016-09-08 15:47:58,2016-09-08 16:27:18,2360,39:20
8,benXeAnSuong,benXeCuChi,2016-09-08 16:42:19,2016-09-08 17:24:54,2555,42:35
9,benXeCuChi,benXeAnSuong,2016-09-08 17:57:49,2016-09-08 18:36:28,2319,38:39
10,benXeAnSuong,benXeCuChi,2016-09-08 18:53:38,2016-09-08 19:36:10,2552,42:32
