1,benXeCuChi,benXeAnSuong,2016-10-12 06:05:48,2016-10-12 06:48:42,2574,42:54
2,benXeAnSuong,benXeCuChi,2016-10-12 07:01:51,2016-10-12 07:46:00,2649,44:09
3,benXeCuChi,benXeAnSuong,2016-10-12 07:59:32,2016-10-12 08:41:24,2512,41:52
4,benXeAnSuong,benXeCuChi,2016-10-12 08:52:29,2016-10-12 09:34:26,2517,41:57
5,benXeCuChi,benXeAnSuong,2016-10-12 10:47:31,2016-10-12 11:28:52,2481,41:21
6,benXeAnSuong,benXeCuChi,2016-10-12 11:41:04,2016-10-12 12:23:05,2521,42:01
7,benXeCuChi,benXeAnSuong,2016-10-12 15:56:13,2016-10-12 16:41:01,2688,44:48
8,benXeAnSuong,benXeCuChi,2016-10-12 16:51:49,2016-10-12 17:35:13,2604,43:24
9,benXeCuChi,benXeAnSuong,2016-10-12 18:12:57,2016-10-12 18:50:28,2251,37:31
10,benXeAnSuong,benXeCuChi,2016-10-12 19:10:38,2016-10-12 19:45:51,2113,35:13
