0|1|10.9713816666667|106.481843333333|10.971355|106.481698333333|16|10000|10
1|2|10.971355|106.481698333333|10.9712183333333|106.48163|17|10000|10
2|3|10.9712183333333|106.48163|10.9710916666667|106.481723333333|17|10000|10
3|4|10.9710916666667|106.481723333333|10.9710166666667|106.481796666667|12|10000|10
4|5|10.9710166666667|106.481796666667|10.9709333333333|106.48188|13|10000|10
5|6|10.9709333333333|106.48188|10.9708633333333|106.481981666667|14|10000|10
6|7|10.9708633333333|106.481981666667|10.9707666666667|106.482121666667|19|10000|10
7|8|10.9707666666667|106.482121666667|10.9706316666667|106.482285|23|10000|10
8|9|10.9706316666667|106.482285|10.9706016666667|106.48232|5|10000|10
9|10|10.9706016666667|106.48232|10.9705566666667|106.482356666667|6|10000|10
10|11|10.9705566666667|106.482356666667|10.970455|106.48253|22|10000|10
11|12|10.970455|106.48253|10.9703483333333|106.482738333333|26|10000|10
12|13|10.9703483333333|106.482738333333|10.9701883333333|106.482955|30|10000|10
13|14|10.9701883333333|106.482955|10.96998|106.48325|40|10000|10
14|15|10.96998|106.48325|10.9697016666667|106.48361|50|10000|10
15|16|10.9697016666667|106.48361|10.9693866666667|106.484076666667|62|10000|10
16|17|10.9693866666667|106.484076666667|10.9690283333333|106.48463|72|10000|10
17|18|10.9690283333333|106.48463|10.9686716666667|106.485193333333|73|10000|10
18|19|10.9686716666667|106.485193333333|10.9683833333333|106.485643333333|59|10000|10
19|20|10.9683833333333|106.485643333333|10.9681616666667|106.486036666667|50|10000|10
20|21|10.9681616666667|106.486036666667|10.96802|106.486495|52|10000|10
21|22|10.96802|106.486495|10.9677933333333|106.48705|66|10000|10
22|23|10.9677933333333|106.48705|10.9675916666667|106.487665|71|10000|10
23|24|10.9675916666667|106.487665|10.9673916666667|106.488306666667|73|10000|10
24|25|10.9673916666667|106.488306666667|10.96719|106.488933333333|72|10000|10
25|26|10.96719|106.488933333333|10.966965|106.489581666667|75|10000|10
26|27|10.966965|106.489581666667|10.96668|106.490273333333|82|10000|10
27|28|10.96668|106.490273333333|10.96637|106.49108|95|10000|10
28|29|10.96637|106.49108|10.9660366666667|106.491906666667|98|10000|10
29|30|10.9660366666667|106.491906666667|10.965715|106.492716666667|95|10000|10
30|31|10.965715|106.492716666667|10.9655333333333|106.493126666667|49|10000|10
31|32|10.9655333333333|106.493126666667|10.96548|106.493276666667|17|10000|10
32|33|10.96548|106.493276666667|10.9652916666667|106.493781666667|59|10000|10
33|34|10.9652916666667|106.493781666667|10.9650416666667|106.494488333333|82|10000|10
34|35|10.9650416666667|106.494488333333|10.9647916666667|106.495048333333|67|10000|10
35|36|10.9647916666667|106.495048333333|10.96457|106.495466666667|52|10000|10
36|37|10.96457|106.495466666667|10.96451|106.495586666667|15|10000|10
37|38|10.96451|106.495586666667|10.9644833333333|106.49562|5|10000|10
38|39|10.9644833333333|106.49562|10.9643|106.495993333333|46|10000|10
39|40|10.9643|106.495993333333|10.963945|106.49665|82|10000|10
40|41|10.963945|106.49665|10.9635316666667|106.497388333333|93|10000|10
41|42|10.9635316666667|106.497388333333|10.9630566666667|106.49822|105|10000|10
42|43|10.9630566666667|106.49822|10.9624783333333|106.499208333333|126|10000|10
43|44|10.9624783333333|106.499208333333|10.9618766666667|106.500258333333|133|10000|10
44|45|10.9618766666667|106.500258333333|10.96132|106.501206666667|121|10000|10
45|46|10.96132|106.501206666667|10.9609133333333|106.501888333333|87|11000|11
46|47|10.9609133333333|106.501888333333|10.9607883333333|106.502111666667|28|9000|09
47|48|10.9607883333333|106.502111666667|10.9605833333333|106.502503333333|48|10000|10
48|49|10.9605833333333|106.502503333333|10.9603733333333|106.502885|48|10000|10
49|50|10.9603733333333|106.502885|10.9602583333333|106.503073333333|24|11000|11
50|51|10.9602583333333|106.503073333333|10.9600916666667|106.503448333333|45|9000|09
51|52|10.9600916666667|106.503448333333|10.9596866666667|106.504263333333|100|11000|11
52|53|10.9596866666667|106.504263333333|10.9592116666667|106.505176666667|113|10000|10
53|54|10.9592116666667|106.505176666667|10.9587|106.50618|123|10000|10
54|55|10.9587|106.50618|10.9580933333333|106.507368333333|146|10000|10
55|56|10.9580933333333|106.507368333333|10.957475|106.508575|149|10000|10
56|57|10.957475|106.508575|10.9569116666667|106.509658333333|134|10000|10
57|58|10.9569116666667|106.509658333333|10.9563833333333|106.51063|121|10000|10
58|59|10.9563833333333|106.51063|10.9557416666667|106.511601666667|128|10000|10
59|60|10.9557416666667|106.511601666667|10.9550716666667|106.51261|133|10000|10
60|61|10.9550716666667|106.51261|10.954415|106.513536666667|125|10000|10
61|62|10.954415|106.513536666667|10.95375|106.514513333333|130|10000|10
62|63|10.95375|106.514513333333|10.9531183333333|106.515443333333|123|10000|10
63|64|10.9531183333333|106.515443333333|10.9525016666667|106.516348333333|120|10000|10
64|65|10.9525016666667|106.516348333333|10.95191|106.517206666667|114|10000|10
65|66|10.95191|106.517206666667|10.9516716666667|106.517553333333|46|5000|05
66|67|10.9516716666667|106.517553333333|10.9516383333333|106.517601666667|6|1000|01
67|68|10.9516383333333|106.517601666667|10.951555|106.517703333333|14|10000|10
68|69|10.951555|106.517703333333|10.951495|106.517795|12|10000|10
