1,benXeCuChi,benXeAnSuong,2016-09-11 04:55:55,2016-09-11 05:37:02,2467,41:07
2,benXeAnSuong,benXeCuChi,2016-09-11 05:53:35,2016-09-11 06:32:12,2317,38:37
3,benXeCuChi,benXeAnSuong,2016-09-11 07:20:26,2016-09-11 08:02:08,2502,41:42
4,benXeAnSuong,benXeCuChi,2016-09-11 08:13:35,2016-09-11 08:54:53,2478,41:18
5,benXeCuChi,benXeAnSuong,2016-09-11 09:29:31,2016-09-11 10:14:47,2716,45:16
6,benXeAnSuong,benXeCuChi,2016-09-11 10:17:59,2016-09-11 11:06:46,2927,48:47
7,benXeCuChi,benXeAnSuong,2016-09-11 13:04:22,2016-09-11 13:48:52,2670,44:30
8,benXeAnSuong,benXeCuChi,2016-09-11 13:53:13,2016-09-11 14:39:41,2788,46:28
9,benXeCuChi,benXeAnSuong,2016-09-11 15:07:55,2016-09-11 15:52:22,2667,44:27
10,benXeAnSuong,benXeCuChi,2016-09-11 16:01:53,2016-09-11 16:44:16,2543,42:23
