1,benXeCuChi,benXeAnSuong,2016-09-11 05:11:16,2016-09-11 05:50:31,2355,39:15
2,benXeAnSuong,benXeCuChi,2016-09-11 06:07:11,2016-09-11 06:49:53,2562,42:42
3,benXeCuChi,benXeAnSuong,2016-09-11 07:31:41,2016-09-11 08:11:41,2400,40:00
4,benXeAnSuong,benXeCuChi,2016-09-11 08:24:19,2016-09-11 09:08:56,2677,44:37
5,benXeCuChi,benXeAnSuong,2016-09-11 09:47:06,2016-09-11 10:29:16,2530,42:10
6,benXeAnSuong,benXeCuChi,2016-09-11 10:36:01,2016-09-11 11:23:41,2860,47:40
7,benXeCuChi,benXeAnSuong,2016-09-11 14:25:56,2016-09-11 15:10:49,2693,44:53
8,benXeAnSuong,benXeCuChi,2016-09-11 15:19:53,2016-09-11 16:02:26,2553,42:33
9,benXeCuChi,benXeAnSuong,2016-09-11 16:22:19,2016-09-11 17:04:55,2556,42:36
10,benXeAnSuong,benXeCuChi,2016-09-11 17:15:24,2016-09-11 18:01:41,2777,46:17
