1,benXeCuChi,benXeAnSuong,2016-09-11 05:28:45,2016-09-11 06:08:34,2389,39:49
2,benXeAnSuong,benXeCuChi,2016-09-11 06:21:45,2016-09-11 07:05:12,2607,43:27
3,benXeCuChi,benXeAnSuong,2016-09-11 07:45:10,2016-09-11 08:26:00,2450,40:50
4,benXeAnSuong,benXeCuChi,2016-09-11 08:36:55,2016-09-11 09:21:36,2681,44:41
5,benXeCuChi,benXeAnSuong,2016-09-11 10:07:48,2016-09-11 10:47:25,2377,39:37
6,benXeAnSuong,benXeCuChi,2016-09-11 10:59:42,2016-09-11 11:42:35,2573,42:53
7,benXeCuChi,benXeAnSuong,2016-09-11 15:14:14,2016-09-11 15:57:22,2588,43:08
8,benXeAnSuong,benXeCuChi,2016-09-11 16:08:30,2016-09-11 16:53:08,2678,44:38
9,benXeCuChi,benXeAnSuong,2016-09-11 17:09:19,2016-09-11 17:53:40,2661,44:21
10,benXeAnSuong,benXeCuChi,2016-09-11 18:06:38,2016-09-11 18:45:43,2345,39:05
