1,benXeCuChi,benXeAnSuong,2016-09-09 06:34:41,2016-09-09 07:15:51,2470,41:10
2,benXeAnSuong,benXeCuChi,2016-09-09 07:28:36,2016-09-09 08:11:30,2574,42:54
3,benXeCuChi,benXeAnSuong,2016-09-09 12:14:41,2016-09-09 12:56:49,2528,42:08
4,benXeAnSuong,benXeCuChi,2016-09-09 13:08:44,2016-09-09 13:52:10,2606,43:26
5,benXeCuChi,benXeAnSuong,2016-09-09 14:14:06,2016-09-09 14:55:39,2493,41:33
6,benXeAnSuong,benXeCuChi,2016-09-09 15:08:46,2016-09-09 15:52:42,2636,43:56
7,benXeCuChi,benXeAnSuong,2016-09-09 16:55:40,2016-09-09 17:43:12,2852,47:32
8,benXeAnSuong,benXeCuChi,2016-09-09 17:53:31,2016-09-09 18:35:20,2509,41:49
9,benXeCuChi,benXeAnSuong,2016-09-09 19:10:01,2016-09-09 19:49:49,2388,39:48
10,benXeAnSuong,benXeCuChi,2016-09-09 20:16:47,2016-09-09 20:54:26,2259,37:39
