1,benXeCuChi,benXeAnSuong,2016-09-09 06:40:58,2016-09-09 07:23:09,2531,42:11
2,benXeAnSuong,benXeCuChi,2016-09-09 07:32:55,2016-09-09 08:12:21,2366,39:26
3,benXeCuChi,benXeAnSuong,2016-09-09 12:24:58,2016-09-09 13:04:35,2377,39:37
4,benXeAnSuong,benXeCuChi,2016-09-09 13:17:35,2016-09-09 14:01:57,2662,44:22
5,benXeCuChi,benXeAnSuong,2016-09-09 14:20:39,2016-09-09 15:01:58,2479,41:19
6,benXeAnSuong,benXeCuChi,2016-09-09 15:13:40,2016-09-09 15:59:27,2747,45:47
7,benXeCuChi,benXeAnSuong,2016-09-09 17:01:55,2016-09-09 17:51:03,2948,49:08
8,benXeAnSuong,benXeCuChi,2016-09-09 17:59:10,2016-09-09 18:44:23,2713,45:13
9,benXeCuChi,benXeAnSuong,2016-09-09 19:22:09,2016-09-09 20:01:04,2335,38:55
10,benXeAnSuong,benXeCuChi,2016-09-09 20:30:45,2016-09-09 21:06:30,2145,35:45
