1,benXeCuChi,benXeAnSuong,2016-10-25 06:36:36,2016-10-25 07:18:10,2494,41:34
2,benXeAnSuong,benXeCuChi,2016-10-25 07:29:36,2016-10-25 08:10:31,2455,40:55
3,benXeCuChi,benXeAnSuong,2016-10-25 12:20:23,2016-10-25 12:56:43,2180,36:20
4,benXeAnSuong,benXeCuChi,2016-10-25 13:09:22,2016-10-25 13:54:07,2685,44:45
5,benXeCuChi,benXeAnSuong,2016-10-25 14:15:27,2016-10-25 14:53:58,2311,38:31
6,benXeAnSuong,benXeCuChi,2016-10-25 15:09:01,2016-10-25 15:51:31,2550,42:30
7,benXeCuChi,benXeAnSuong,2016-10-25 16:54:31,2016-10-25 17:38:49,2658,44:18
8,benXeAnSuong,benXeCuChi,2016-10-25 17:39:04,2016-10-25 18:34:43,3339,55:39
9,benXeCuChi,benXeAnSuong,2016-10-25 19:14:03,2016-10-25 19:49:27,2124,35:24
10,benXeAnSuong,benXeCuChi,2016-10-25 20:16:30,2016-10-25 20:50:55,2065,34:25
