1,benXeCuChi,benXeAnSuong,2016-09-12 04:15:40,2016-09-12 04:55:56,2416,40:16
2,benXeAnSuong,benXeCuChi,2016-09-12 05:14:06,2016-09-12 05:55:21,2475,41:15
3,benXeCuChi,benXeAnSuong,2016-09-12 06:59:16,2016-09-12 07:40:22,2466,41:06
4,benXeAnSuong,benXeCuChi,2016-09-12 07:53:04,2016-09-12 08:30:56,2272,37:52
5,benXeCuChi,benXeAnSuong,2016-09-12 08:58:52,2016-09-12 09:41:02,2530,42:10
6,benXeAnSuong,benXeCuChi,2016-09-12 09:53:05,2016-09-12 10:37:03,2638,43:58
7,benXeCuChi,benXeAnSuong,2016-09-12 11:43:40,2016-09-12 12:22:45,2345,39:05
8,benXeAnSuong,benXeCuChi,2016-09-12 12:36:56,2016-09-12 13:23:48,2812,46:52
9,benXeCuChi,benXeAnSuong,2016-09-12 13:37:58,2016-09-12 14:18:49,2451,40:51
10,benXeAnSuong,benXeCuChi,2016-09-12 14:33:45,2016-09-12 15:16:32,2567,42:47
