1,benXeCuChi,benXeAnSuong,2016-09-17 05:52:24,2016-09-17 06:31:50,2366,39:26
2,benXeAnSuong,benXeCuChi,2016-09-17 06:46:16,2016-09-17 07:29:44,2608,43:28
3,benXeCuChi,benXeAnSuong,2016-09-17 08:04:36,2016-09-17 08:46:21,2505,41:45
4,benXeAnSuong,benXeCuChi,2016-09-17 08:56:17,2016-09-17 09:40:07,2630,43:50
5,benXeCuChi,benXeAnSuong,2016-09-17 10:35:59,2016-09-17 11:18:22,2543,42:23
6,benXeAnSuong,benXeCuChi,2016-09-17 11:27:49,2016-09-17 12:13:40,2751,45:51
7,benXeCuChi,benXeAnSuong,2016-09-17 15:43:11,2016-09-17 16:23:56,2445,40:45
8,benXeAnSuong,benXeCuChi,2016-09-17 16:36:24,2016-09-17 17:22:28,2764,46:04
9,benXeCuChi,benXeAnSuong,2016-09-17 17:49:50,2016-09-17 18:35:59,2769,46:09
10,benXeAnSuong,benXeCuChi,2016-09-17 18:44:59,2016-09-17 19:25:24,2425,40:25
