1,benXeCuChi,benXeAnSuong,2016-09-17 05:39:43,2016-09-17 06:18:43,2340,39:00
2,benXeAnSuong,benXeCuChi,2016-09-17 06:32:07,2016-09-17 07:15:59,2632,43:52
3,benXeCuChi,benXeAnSuong,2016-09-17 07:50:29,2016-09-17 08:33:31,2582,43:02
4,benXeAnSuong,benXeCuChi,2016-09-17 08:45:36,2016-09-17 10:16:29,5453,01:30:53
5,benXeCuChi,benXeAnSuong,2016-09-17 10:16:29,2016-09-17 10:59:02,2553,42:33
6,benXeAnSuong,benXeCuChi,2016-09-17 11:09:59,2016-09-17 11:51:19,2480,41:20
7,benXeCuChi,benXeAnSuong,2016-09-17 15:28:18,2016-09-17 16:05:57,2259,37:39
8,benXeAnSuong,benXeCuChi,2016-09-17 16:19:58,2016-09-17 17:04:49,2691,44:51
9,benXeCuChi,benXeAnSuong,2016-09-17 17:25:53,2016-09-17 18:09:24,2611,43:31
10,benXeAnSuong,benXeCuChi,2016-09-17 18:22:44,2016-09-17 19:06:58,2654,44:14
