1,benXeCuChi,benXeAnSuong,2016-09-17 05:07:08,2016-09-17 05:49:24,2536,42:16
2,benXeAnSuong,benXeCuChi,2016-09-17 06:01:44,2016-09-17 06:43:09,2485,41:25
3,benXeCuChi,benXeAnSuong,2016-09-17 07:27:35,2016-09-17 08:07:14,2379,39:39
4,benXeAnSuong,benXeCuChi,2016-09-17 08:13:49,2016-09-17 09:03:09,2960,49:20
5,benXeCuChi,benXeAnSuong,2016-09-17 09:42:23,2016-09-17 10:23:22,2459,40:59
6,benXeAnSuong,benXeCuChi,2016-09-17 10:34:41,2016-09-17 13:37:11,10950,03:02:30
7,benXeCuChi,benXeAnSuong,2016-09-17 13:49:15,2016-09-17 14:31:49,2554,42:34
8,benXeAnSuong,benXeCuChi,2016-09-17 14:45:22,2016-09-17 16:07:13,4911,01:21:51
9,benXeCuChi,benXeAnSuong,2016-09-17 16:15:43,2016-09-17 16:58:18,2555,42:35
10,benXeAnSuong,benXeCuChi,2016-09-17 17:11:05,2016-09-17 17:57:10,2765,46:05
