1,benXeCuChi,benXeAnSuong,2016-09-17 05:46:41,2016-09-17 06:24:49,2288,38:08
2,benXeAnSuong,benXeCuChi,2016-09-17 06:41:56,2016-09-17 07:24:49,2573,42:53
3,benXeCuChi,benXeAnSuong,2016-09-17 07:59:25,2016-09-17 08:42:25,2580,43:00
4,benXeAnSuong,benXeCuChi,2016-09-17 08:52:12,2016-09-17 09:34:45,2553,42:33
5,benXeCuChi,benXeAnSuong,2016-09-17 10:28:32,2016-09-17 11:10:52,2540,42:20
6,benXeAnSuong,benXeCuChi,2016-09-17 11:22:42,2016-09-17 12:06:17,2615,43:35
7,benXeCuChi,benXeAnSuong,2016-09-17 15:35:45,2016-09-17 16:16:55,2470,41:10
8,benXeAnSuong,benXeCuChi,2016-09-17 16:31:50,2016-09-17 17:16:45,2695,44:55
9,benXeCuChi,benXeAnSuong,2016-09-17 17:41:26,2016-09-17 18:22:31,2465,41:05
10,benXeAnSuong,benXeCuChi,2016-09-17 18:38:32,2016-09-17 19:19:55,2483,41:23
11,benXeCuChi,benXeAnSuong,2016-09-17 19:59:55,2016-09-17 20:35:46,2151,35:51
12,benXeAnSuong,benXeCuChi,2016-09-17 20:59:46,2016-09-17 21:32:22,1956,32:36
