1,benXeCuChi,benXeAnSuong,2016-09-17 05:00:57,2016-09-17 05:41:45,2448,40:48
2,benXeAnSuong,benXeCuChi,2016-09-17 05:57:19,2016-09-17 06:38:47,2488,41:28
3,benXeCuChi,benXeAnSuong,2016-09-17 07:22:57,2016-09-17 08:04:02,2465,41:05
4,benXeAnSuong,benXeCuChi,2016-09-17 08:17:33,2016-09-17 08:59:32,2519,41:59
5,benXeCuChi,benXeAnSuong,2016-09-17 09:35:00,2016-09-17 10:19:04,2644,44:04
6,benXeAnSuong,benXeCuChi,2016-09-17 10:29:39,2016-09-17 11:13:23,2624,43:44
7,benXeCuChi,benXeAnSuong,2016-09-17 13:43:23,2016-09-17 14:23:54,2431,40:31
8,benXeAnSuong,benXeCuChi,2016-09-17 14:39:15,2016-09-17 15:21:30,2535,42:15
9,benXeCuChi,benXeAnSuong,2016-09-17 16:10:53,2016-09-17 16:53:39,2566,42:46
10,benXeAnSuong,benXeCuChi,2016-09-17 17:07:21,2016-09-17 17:48:47,2486,41:26
