1,benXeCuChi,benXeAnSuong,2016-10-13 05:53:14,2016-10-13 06:34:39,2485,41:25
2,benXeAnSuong,benXeCuChi,2016-10-13 06:47:51,2016-10-13 07:30:47,2576,42:56
3,benXeCuChi,benXeAnSuong,2016-10-13 08:04:27,2016-10-13 08:48:14,2627,43:47
4,benXeAnSuong,benXeCuChi,2016-10-13 08:57:07,2016-10-13 09:39:08,2521,42:01
5,benXeCuChi,benXeAnSuong,2016-10-13 10:35:12,2016-10-13 11:19:47,2675,44:35
6,benXeAnSuong,benXeCuChi,2016-10-13 11:28:39,2016-10-13 12:12:37,2638,43:58
7,benXeCuChi,benXeAnSuong,2016-10-13 15:43:20,2016-10-13 16:23:42,2422,40:22
8,benXeAnSuong,benXeCuChi,2016-10-13 16:37:26,2016-10-13 17:21:12,2626,43:46
9,benXeCuChi,benXeAnSuong,2016-10-13 17:50:11,2016-10-13 18:32:48,2557,42:37
10,benXeAnSuong,benXeCuChi,2016-10-13 18:44:07,2016-10-13 19:24:12,2405,40:05
