1,An Suong, Cu Chi, 2012-11-11 04:48:42, 2012-11-11 05:32:19, 2617, 00:43:37
2,Cu Chi, An Suong, 2012-11-11 06:54:51, 2012-11-11 07:37:42, 2571, 00:42:51
3,An Suong, Cu Chi, 2012-11-11 07:45:12, 2012-11-11 08:30:14, 2702, 00:45:02
4,Cu Chi, An Suong, 2012-11-11 08:47:14, 2012-11-11 09:29:44, 2550, 00:42:30
5,An Suong, Cu Chi, 2012-11-11 09:39:14, 2012-11-11 10:20:44, 2490, 00:41:30
6,Cu Chi, An Suong, 2012-11-11 10:33:45, 2012-11-11 11:17:45, 2640, 00:44:00
7,An Suong, Cu Chi, 2012-11-11 11:28:19, 2012-11-11 12:12:46, 2667, 00:44:27
8,Cu Chi, An Suong, 2012-11-11 13:12:18, 2012-11-11 13:51:18, 2340, 00:39:00
9,An Suong, Cu Chi, 2012-11-11 14:03:18, 2012-11-11 14:47:20, 2642, 00:44:02
