1,benXeCuChi,benXeAnSuong,2016-10-26 05:54:11,2016-10-26 06:34:23,2412,40:12
2,benXeAnSuong,benXeCuChi,2016-10-26 06:47:08,2016-10-26 07:28:51,2503,41:43
3,benXeCuChi,benXeAnSuong,2016-10-26 08:03:37,2016-10-26 08:46:23,2566,42:46
4,benXeAnSuong,benXeCuChi,2016-10-26 08:56:52,2016-10-26 09:38:21,2489,41:29
5,benXeCuChi,benXeAnSuong,2016-10-26 10:36:50,2016-10-26 11:18:41,2511,41:51
6,benXeAnSuong,benXeCuChi,2016-10-26 11:28:05,2016-10-26 12:13:46,2741,45:41
7,benXeCuChi,benXeAnSuong,2016-10-26 15:43:55,2016-10-26 16:26:11,2536,42:16
8,benXeAnSuong,benXeCuChi,2016-10-26 16:35:19,2016-10-26 17:18:53,2614,43:34
9,benXeCuChi,benXeAnSuong,2016-10-26 17:48:55,2016-10-26 18:33:21,2666,44:26
10,benXeAnSuong,benXeCuChi,2016-10-26 18:45:48,2016-10-26 19:27:31,2503,41:43
