1,benXeCuChi,benXeAnSuong,2016-09-16 06:13:44,2016-09-16 06:55:29,2505,41:45
2,benXeAnSuong,benXeCuChi,2016-09-16 07:07:02,2016-09-16 07:50:13,2591,43:11
3,benXeCuChi,benXeAnSuong,2016-09-16 08:19:28,2016-09-16 08:59:43,2415,40:15
4,benXeAnSuong,benXeCuChi,2016-09-16 09:10:44,2016-09-16 09:55:11,2667,44:27
5,benXeCuChi,benXeAnSuong,2016-09-16 10:00:01,2016-09-16 11:40:39,6038,01:40:38
6,benXeAnSuong,benXeCuChi,2016-09-16 11:56:02,2016-09-16 12:39:57,2635,43:55
7,benXeCuChi,benXeAnSuong,2016-09-16 15:59:32,2016-09-16 16:45:01,2729,45:29
8,benXeAnSuong,benXeCuChi,2016-09-16 16:56:58,2016-09-16 17:42:45,2747,45:47
9,benXeCuChi,benXeAnSuong,2016-09-16 18:22:54,2016-09-16 19:02:23,2369,39:29
10,benXeAnSuong,benXeCuChi,2016-09-16 19:20:34,2016-09-16 19:57:55,2241,37:21
