1,benXeCuChi,benXeAnSuong,2016-09-16 06:37:23,2016-09-16 07:19:17,2514,41:54
2,benXeAnSuong,benXeCuChi,2016-09-16 07:28:29,2016-09-16 08:13:28,2699,44:59
3,benXeCuChi,benXeAnSuong,2016-09-16 12:17:40,2016-09-16 12:57:23,2383,39:43
4,benXeAnSuong,benXeCuChi,2016-09-16 13:09:14,2016-09-16 13:54:52,2738,45:38
5,benXeCuChi,benXeAnSuong,2016-09-16 14:14:21,2016-09-16 15:00:15,2754,45:54
6,benXeAnSuong,benXeCuChi,2016-09-16 15:08:48,2016-09-16 15:53:25,2677,44:37
7,benXeCuChi,benXeAnSuong,2016-09-16 16:57:13,2016-09-16 17:43:21,2768,46:08
8,benXeAnSuong,benXeCuChi,2016-09-16 17:51:28,2016-09-16 18:38:23,2815,46:55
9,benXeCuChi,benXeAnSuong,2016-09-16 19:10:17,2016-09-16 19:54:20,2643,44:03
10,benXeAnSuong,benXeCuChi,2016-09-16 20:15:41,2016-09-16 20:48:16,1955,32:35
