1,benXeCuChi,benXeAnSuong,2016-09-16 06:19:35,2016-09-16 07:01:11,2496,41:36
2,benXeAnSuong,benXeCuChi,2016-09-16 07:15:09,2016-09-16 07:59:31,2662,44:22
3,benXeCuChi,benXeAnSuong,2016-09-16 11:50:40,2016-09-16 12:31:10,2430,40:30
4,benXeAnSuong,benXeCuChi,2016-09-16 12:44:20,2016-09-16 13:28:47,2667,44:27
5,benXeCuChi,benXeAnSuong,2016-09-16 13:55:41,2016-09-16 14:42:14,2793,46:33
6,benXeAnSuong,benXeCuChi,2016-09-16 14:49:51,2016-09-16 15:33:02,2591,43:11
7,benXeCuChi,benXeAnSuong,2016-09-16 16:37:16,2016-09-16 17:26:35,2959,49:19
8,benXeAnSuong,benXeCuChi,2016-09-16 17:33:17,2016-09-16 18:17:10,2633,43:53
9,benXeCuChi,benXeAnSuong,2016-09-16 18:41:02,2016-09-16 19:21:09,2407,40:07
10,benXeAnSuong,benXeCuChi,2016-09-16 19:40:32,2016-09-16 20:11:40,1868,31:08
