10.9714266666667,106.481851666667,2016-10-12 17:01:07
10.9713933333333,106.481725,2016-10-12 17:01:17
10.9712633333333,106.481656666667,2016-10-12 17:01:27
10.9711416666667,106.481698333333,2016-10-12 17:01:37
10.9711116666667,106.481731666667,2016-10-12 17:01:41
10.971005,106.481845,2016-10-12 17:01:51
10.971005,106.481845,2016-10-12 17:02:01
10.971005,106.481845,2016-10-12 17:02:11
10.971005,106.481845,2016-10-12 17:02:21
10.971005,106.481845,2016-10-12 17:02:31
10.971005,106.481845,2016-10-12 17:02:41
10.971005,106.481845,2016-10-12 17:02:51
10.970855,106.482033333333,2016-10-12 17:03:01
10.970685,106.482253333333,2016-10-12 17:03:11
10.9704183333333,106.482645,2016-10-12 17:03:21
10.970315,106.48274,2016-10-12 17:03:31
10.970035,106.483173333333,2016-10-12 17:03:41
10.969625,106.483765,2016-10-12 17:03:51
10.9691216666667,106.484493333333,2016-10-12 17:04:01
10.9686716666667,106.485243333333,2016-10-12 17:04:11
10.968285,106.485813333333,2016-10-12 17:04:21
10.9681716666667,106.48613,2016-10-12 17:04:31
10.9680916666667,106.486373333333,2016-10-12 17:04:41
10.96801,106.486528333333,2016-10-12 17:04:51
10.967925,106.486731666667,2016-10-12 17:05:01
10.9677216666667,106.487351666667,2016-10-12 17:05:11
10.967485,106.488181666667,2016-10-12 17:05:21
10.9672783333333,106.488788333333,2016-10-12 17:05:31
10.9671983333333,106.488946666667,2016-10-12 17:05:41
10.9671733333333,106.489063333333,2016-10-12 17:05:51
10.9669483333333,106.489668333333,2016-10-12 17:06:01
10.96661,106.490555,2016-10-12 17:06:11
10.96619,106.491636666667,2016-10-12 17:06:21
10.9657316666667,106.492785,2016-10-12 17:06:31
10.9652983333333,106.493893333333,2016-10-12 17:06:41
10.9649566666667,106.494721666667,2016-10-12 17:06:51
10.964855,106.494873333333,2016-10-12 17:07:01
10.96134,106.501143333333,2016-10-12 17:08:43
10.96083,106.50204,2016-10-12 17:08:53
10.96071,106.502291666667,2016-10-12 17:09:03
10.96071,106.502291666667,2016-10-12 17:09:13
10.96071,106.502291666667,2016-10-12 17:09:23
10.96071,106.502291666667,2016-10-12 17:09:33
10.9606816666667,106.5023,2016-10-12 17:09:43
10.9604766666667,106.502711666667,2016-10-12 17:09:53
10.9602016666667,106.50318,2016-10-12 17:10:03
10.9601533333333,106.50326,2016-10-12 17:10:13
10.9599033333333,106.50376,2016-10-12 17:10:23
10.959545,106.50448,2016-10-12 17:10:33
10.9581333333333,106.507385,2016-10-12 17:11:07
10.95756,106.508503333333,2016-10-12 17:11:17
10.9570333333333,106.509451666667,2016-10-12 17:11:27
10.9567766666667,106.509878333333,2016-10-12 17:11:37
10.95662,106.510126666667,2016-10-12 17:11:47
10.9562833333333,106.510761666667,2016-10-12 17:11:57
10.9556733333333,106.51168,2016-10-12 17:12:08
10.9550866666667,106.512538333333,2016-10-12 17:12:18
10.9549733333333,106.512726666667,2016-10-12 17:12:28
10.9549733333333,106.512726666667,2016-10-12 17:12:38
10.9549733333333,106.512726666667,2016-10-12 17:12:48
10.954775,106.512973333333,2016-10-12 17:12:58
10.9543316666667,106.513616666667,2016-10-12 17:13:08
10.953735,106.514501666667,2016-10-12 17:13:18
10.95305,106.515538333333,2016-10-12 17:13:28
10.9523083333333,106.516635,2016-10-12 17:13:38
10.9515333333333,106.517771666667,2016-10-12 17:13:48
10.9507716666667,106.518883333333,2016-10-12 17:13:58
10.9499983333333,106.520026666667,2016-10-12 17:14:08
10.9491916666667,106.52122,2016-10-12 17:14:18
10.9484083333333,106.522368333333,2016-10-12 17:14:28
10.9478466666667,106.523171666667,2016-10-12 17:14:38
10.9476266666667,106.523443333333,2016-10-12 17:14:48
10.9476266666667,106.523443333333,2016-10-12 17:14:58
10.9475966666667,106.523476666667,2016-10-12 17:15:08
10.947295,106.523965,2016-10-12 17:15:18
10.9467816666667,106.524773333333,2016-10-12 17:15:28
10.9462283333333,106.525871666667,2016-10-12 17:15:38
10.9456183333333,106.527195,2016-10-12 17:15:48
10.94498,106.528528333333,2016-10-12 17:15:58
10.9443266666667,106.529883333333,2016-10-12 17:16:08
10.9436766666667,106.531223333333,2016-10-12 17:16:18
10.943025,106.532575,2016-10-12 17:16:28
10.942405,106.533858333333,2016-10-12 17:16:38
10.9418333333333,106.535028333333,2016-10-12 17:16:48
10.9413,106.536056666667,2016-10-12 17:16:58
10.9410933333333,106.536425,2016-10-12 17:17:08
10.9410516666667,106.536556666667,2016-10-12 17:17:18
10.9407583333333,106.53718,2016-10-12 17:17:28
10.94033,106.538071666667,2016-10-12 17:17:38
10.939835,106.539101666667,2016-10-12 17:17:48
10.9393316666667,106.540105,2016-10-12 17:17:58
10.9391816666667,106.540343333333,2016-10-12 17:18:08
10.9390433333333,106.540726666667,2016-10-12 17:18:18
10.93872,106.54144,2016-10-12 17:18:28
10.93825,106.542415,2016-10-12 17:18:38
10.9377833333333,106.543356666667,2016-10-12 17:18:48
10.9375716666667,106.543743333333,2016-10-12 17:18:58
10.9375033333333,106.54389,2016-10-12 17:19:08
10.9372566666667,106.544451666667,2016-10-12 17:19:18
10.936835,106.545336666667,2016-10-12 17:19:28
10.9363066666667,106.546411666667,2016-10-12 17:19:38
10.9358033333333,106.547448333333,2016-10-12 17:19:48
10.935305,106.548488333333,2016-10-12 17:19:58
10.9348533333333,106.54941,2016-10-12 17:20:08
10.934505,106.549971666667,2016-10-12 17:20:18
10.9344566666667,106.550046666667,2016-10-12 17:20:28
10.9342466666667,106.550436666667,2016-10-12 17:20:38
