1,benXeCuChi,benXeAnSuong,2016-10-12 05:52:38,2016-10-12 06:35:32,2574,42:54
2,benXeAnSuong,benXeCuChi,2016-10-12 06:47:53,2016-10-12 07:39:22,3089,51:29
3,benXeCuChi,benXeAnSuong,2016-10-12 07:48:07,2016-10-12 08:32:45,2678,44:38
4,benXeAnSuong,benXeCuChi,2016-10-12 08:39:51,2016-10-12 09:24:52,2701,45:01
5,benXeCuChi,benXeAnSuong,2016-10-12 10:12:48,2016-10-12 10:52:33,2385,39:45
6,benXeAnSuong,benXeCuChi,2016-10-12 11:05:21,2016-10-12 11:48:53,2612,43:32
7,benXeCuChi,benXeAnSuong,2016-10-12 15:41:34,2016-10-12 16:25:29,2635,43:55
8,benXeAnSuong,benXeCuChi,2016-10-12 16:36:51,2016-10-12 17:24:55,2884,48:04
9,benXeCuChi,benXeAnSuong,2016-10-12 17:50:37,2016-10-12 18:43:06,3149,52:29
10,benXeAnSuong,benXeCuChi,2016-10-12 18:44:33,2016-10-12 19:30:07,2734,45:34
