1,benXeCuChi,benXeAnSuong,2016-10-20 05:21:17,2016-10-20 06:04:01,2564,42:44
2,benXeAnSuong,benXeCuChi,2016-10-20 06:17:27,2016-10-20 06:59:36,2529,42:09
3,benXeCuChi,benXeAnSuong,2016-10-20 07:34:40,2016-10-20 08:19:05,2665,44:25
4,benXeAnSuong,benXeCuChi,2016-10-20 08:24:42,2016-10-20 09:10:17,2735,45:35
5,benXeCuChi,benXeAnSuong,2016-10-20 09:59:53,2016-10-20 10:43:24,2611,43:31
6,benXeAnSuong,benXeCuChi,2016-10-20 10:53:12,2016-10-20 11:36:31,2599,43:19
7,benXeCuChi,benXeAnSuong,2016-10-20 14:37:11,2016-10-20 15:29:44,3153,52:33
8,benXeAnSuong,benXeCuChi,2016-10-20 15:33:16,2016-10-20 16:15:19,2523,42:03
9,benXeCuChi,benXeAnSuong,2016-10-20 16:33:10,2016-10-20 17:17:56,2686,44:46
10,benXeAnSuong,benXeCuChi,2016-10-20 17:28:23,2016-10-20 18:14:51,2788,46:28
