1,benXeCuChi,benXeAnSuong,2016-10-28 04:55:37,2016-10-28 05:34:56,2359,39:19
2,benXeAnSuong,benXeCuChi,2016-10-28 05:51:07,2016-10-28 06:33:42,2555,42:35
3,benXeCuChi,benXeAnSuong,2016-10-28 07:19:05,2016-10-28 08:00:44,2499,41:39
4,benXeAnSuong,benXeCuChi,2016-10-28 08:12:32,2016-10-28 08:54:17,2505,41:45
5,benXeCuChi,benXeAnSuong,2016-10-28 09:28:50,2016-10-28 10:10:53,2523,42:03
6,benXeAnSuong,benXeCuChi,2016-10-28 10:22:02,2016-10-28 11:03:37,2495,41:35
7,benXeCuChi,benXeAnSuong,2016-10-28 13:03:39,2016-10-28 13:41:37,2278,37:58
8,benXeAnSuong,benXeCuChi,2016-10-28 13:56:09,2016-10-28 14:40:36,2667,44:27
9,benXeCuChi,benXeAnSuong,2016-10-28 15:07:12,2016-10-28 15:48:05,2453,40:53
10,benXeAnSuong,benXeCuChi,2016-10-28 16:02:07,2016-10-28 16:46:25,2658,44:18
