1,benXeCuChi,benXeAnSuong,2016-09-11 05:32:46,2016-09-11 06:13:02,2416,40:16
2,benXeAnSuong,benXeCuChi,2016-09-11 06:26:48,2016-09-11 07:09:36,2568,42:48
3,benXeCuChi,benXeAnSuong,2016-09-11 07:49:17,2016-09-11 08:29:31,2414,40:14
4,benXeAnSuong,benXeCuChi,2016-09-11 08:40:23,2016-09-11 09:23:58,2615,43:35
5,benXeCuChi,benXeAnSuong,2016-09-11 10:13:29,2016-09-11 10:52:55,2366,39:26
6,benXeAnSuong,benXeCuChi,2016-09-11 11:04:51,2016-09-11 11:50:10,2719,45:19
7,benXeCuChi,benXeAnSuong,2016-09-11 15:21:21,2016-09-11 16:01:02,2381,39:41
8,benXeAnSuong,benXeCuChi,2016-09-11 16:17:53,2016-09-11 16:57:34,2381,39:41
9,benXeCuChi,benXeAnSuong,2016-09-11 17:14:36,2016-09-11 18:03:58,2962,49:22
10,benXeAnSuong,benXeCuChi,2016-09-11 18:14:38,2016-09-11 18:53:08,2310,38:30
