1,benXeCuChi,benXeAnSuong,2016-09-11 05:17:02,2016-09-11 05:55:52,2330,38:50
2,benXeAnSuong,benXeCuChi,2016-09-11 06:12:26,2016-09-11 06:50:39,2293,38:13
3,benXeCuChi,benXeAnSuong,2016-09-11 07:35:10,2016-09-11 08:17:12,2522,42:02
4,benXeAnSuong,benXeCuChi,2016-09-11 08:29:22,2016-09-11 09:11:32,2530,42:10
5,benXeCuChi,benXeAnSuong,2016-09-11 09:52:40,2016-09-11 10:33:59,2479,41:19
6,benXeAnSuong,benXeCuChi,2016-09-11 10:46:52,2016-09-11 11:33:46,2814,46:54
7,benXeCuChi,benXeAnSuong,2016-09-11 14:31:51,2016-09-11 15:12:30,2439,40:39
8,benXeAnSuong,benXeCuChi,2016-09-11 15:26:36,2016-09-11 16:08:05,2489,41:29
9,benXeCuChi,benXeAnSuong,2016-09-11 16:26:09,2016-09-11 17:06:32,2423,40:23
10,benXeAnSuong,benXeCuChi,2016-09-11 17:22:14,2016-09-11 18:05:05,2571,42:51
