0|1|10.970585|106.482443333333|10.9694366666667|106.484136666667|934 Xuyên Á, Khu phố 8, Tân An Hội, Củ Chi, Hồ Chí Minh, Vietnam|770 QL22, Củ Chi, Hồ Chí Minh, Vietnam|225|0.2 km|30000|30
1|2|10.9694366666667|106.484136666667|10.96843|106.485661666667|770 QL22, Củ Chi, Hồ Chí Minh, Vietnam|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|2007|2.0 km|30000|30
2|3|10.96843|106.485661666667|10.96815|106.486203333333|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|70|70 m|19000|19
3|4|10.96815|106.486203333333|10.9680766666667|106.4864|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|23|23 m|11000|11
4|5|10.9680766666667|106.4864|10.9673733333333|106.488438333333|719-Quèc QL22, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|236|0.2 km|30000|30
5|6|10.9673733333333|106.488438333333|10.9664416666667|106.490951666667|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|293|0.3 km|30000|30
6|7|10.9664416666667|106.490951666667|10.9655833333333|106.49313|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|256|0.3 km|30000|30
7|8|10.9655833333333|106.49313|10.9645666666667|106.495606666667|700 QL22, Củ Chi, Hồ Chí Minh, Vietnam|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|293|0.3 km|30000|30
8|9|10.9645666666667|106.495606666667|10.96323|106.497973333333|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|298|0.3 km|30000|30
9|10|10.96323|106.497973333333|10.9617433333333|106.500516666667|519 AH1, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|323|0.3 km|30000|30
10|11|10.9617433333333|106.500516666667|10.960765|106.502203333333|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|214|0.2 km|30000|30
11|12|10.960765|106.502203333333|10.960285|106.503075|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|105|0.1 km|23000|23
12|13|10.960285|106.503075|10.9602316666667|106.503235|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|18|18 m|10000|10
13|14|10.9602316666667|106.503235|10.95932|106.505038333333|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|221|0.2 km|30000|30
14|15|10.95932|106.505038333333|10.9580916666667|106.507488333333|500 QL22, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|300|0.3 km|30000|30
15|16|10.9580916666667|106.507488333333|10.956865|106.509855|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|292|0.3 km|30000|30
16|17|10.956865|106.509855|10.9556783333333|106.51175|Xuyên Á, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|245|0.2 km|30000|30
17|18|10.9556783333333|106.51175|10.9548633333333|106.512905|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|155|0.2 km|30000|30
18|19|10.9548633333333|106.512905|10.9533516666667|106.51511|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|294|0.3 km|30000|30
19|20|10.9533516666667|106.51511|10.9517116666667|106.517518333333|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|320|0.3 km|30000|30
20|21|10.9517116666667|106.517518333333|10.95029|106.519596666667|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|277|0.3 km|30000|30
21|22|10.95029|106.519596666667|10.9489316666667|106.521591666667|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|265|0.3 km|30000|30
22|23|10.9489316666667|106.521591666667|10.947835|106.523168333333|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|211|0.2 km|30000|30
23|24|10.947835|106.523168333333|10.947815|106.52319|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|3|3 m|5000|05
