48
54
74
29
72
84
91
70
62
59
86
85
62
50
68
48
52
73
38
56
68
58
72
54
38
58
52
72
61
64
64
76
90
85
77
71
55
83
71
110
72
62
64
84
97
80
90
88
74
42
70
91
70
66
48
64
80
56
74
74
80
66
58
85
72
57
63
62
100
58
62
81
50
63
87
78
94
78
74
68
67
71
55
83
74
42
70
56
74
74
80
66
74
68
67
