"deviceid"|"latitude"|"longitude"|"speed"|"satellite"|"lock"|"trktime"
"594"|"10.93946"|"106.54315"|"0"|"7"|"0"|"2012-11-10 22:09:36"
"594"|"10.93946"|"106.54315"|"0"|"7"|"0"|"2012-11-10 22:10:06"
"594"|"10.93946"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:10:36"
"594"|"10.93947"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:11:06"
"594"|"10.93947"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:11:36"
"594"|"10.93947"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:12:06"
"594"|"10.93947"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:12:36"
"594"|"10.93946"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:13:06"
"594"|"10.93946"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:13:36"
"594"|"10.93946"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:14:06"
"594"|"10.93946"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:14:36"
"594"|"10.93946"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:15:06"
"594"|"10.93946"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:15:36"
"594"|"10.93946"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:16:06"
"594"|"10.93947"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:16:36"
"594"|"10.93947"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:17:06"
"594"|"10.93946"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:17:36"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 22:18:06"
"594"|"10.93946"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:18:36"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 22:19:06"
"594"|"10.93946"|"106.54313"|"0"|"5"|"0"|"2012-11-10 22:19:36"
"594"|"10.93946"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:20:06"
"594"|"10.93946"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:20:36"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 22:21:06"
"594"|"10.93946"|"106.54312"|"0"|"5"|"0"|"2012-11-10 22:21:36"
"594"|"10.93946"|"106.54312"|"0"|"6"|"0"|"2012-11-10 22:22:06"
"594"|"10.93946"|"106.54312"|"0"|"6"|"0"|"2012-11-10 22:22:36"
"594"|"10.93945"|"106.54312"|"0"|"5"|"0"|"2012-11-10 22:23:06"
"594"|"10.93945"|"106.54312"|"0"|"4"|"0"|"2012-11-10 22:23:36"
"594"|"10.93945"|"106.54312"|"0"|"5"|"0"|"2012-11-10 22:24:06"
"594"|"10.93945"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:24:36"
"594"|"10.93944"|"106.54311"|"0"|"7"|"0"|"2012-11-10 22:25:06"
"594"|"10.93944"|"106.54311"|"0"|"6"|"0"|"2012-11-10 22:25:36"
"594"|"10.93944"|"106.54311"|"0"|"7"|"0"|"2012-11-10 22:26:06"
"594"|"10.93944"|"106.54311"|"0"|"6"|"0"|"2012-11-10 22:26:36"
"594"|"10.93944"|"106.54311"|"0"|"7"|"0"|"2012-11-10 22:27:06"
"594"|"10.93944"|"106.54311"|"0"|"6"|"0"|"2012-11-10 22:27:36"
"594"|"10.93944"|"106.54311"|"0"|"6"|"0"|"2012-11-10 22:28:06"
"594"|"10.93944"|"106.5431"|"0"|"6"|"0"|"2012-11-10 22:28:36"
"594"|"10.9394"|"106.54303"|"0"|"5"|"0"|"2012-11-10 22:29:06"
"594"|"10.93939"|"106.54301"|"0"|"6"|"0"|"2012-11-10 22:29:36"
"594"|"10.93942"|"106.54303"|"0"|"6"|"0"|"2012-11-10 22:30:06"
"594"|"10.93944"|"106.54304"|"0"|"6"|"0"|"2012-11-10 22:30:36"
"594"|"10.93944"|"106.54307"|"0"|"6"|"0"|"2012-11-10 22:31:06"
"594"|"10.93944"|"106.54307"|"0"|"5"|"0"|"2012-11-10 22:31:36"
"594"|"10.93943"|"106.54307"|"0"|"7"|"0"|"2012-11-10 22:32:06"
"594"|"10.93943"|"106.54307"|"0"|"7"|"0"|"2012-11-10 22:32:36"
"594"|"10.93942"|"106.54308"|"0"|"6"|"0"|"2012-11-10 22:33:06"
"594"|"10.93942"|"106.54308"|"0"|"5"|"0"|"2012-11-10 22:33:36"
"594"|"10.93942"|"106.54308"|"0"|"6"|"0"|"2012-11-10 22:34:06"
"594"|"10.93942"|"106.5431"|"0"|"7"|"0"|"2012-11-10 22:34:36"
"594"|"10.93942"|"106.54311"|"0"|"6"|"0"|"2012-11-10 22:35:06"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:35:36"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:36:06"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:36:36"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:37:06"
"594"|"10.93943"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:37:36"
"594"|"10.93943"|"106.54312"|"0"|"6"|"0"|"2012-11-10 22:38:06"
"594"|"10.93943"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:38:36"
"594"|"10.93943"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:39:06"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:39:36"
"594"|"10.93943"|"106.54313"|"0"|"6"|"0"|"2012-11-10 22:40:06"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:40:36"
"594"|"10.93943"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:41:06"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:41:36"
"594"|"10.93944"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:42:06"
"594"|"10.93944"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:42:36"
"594"|"10.93944"|"106.54314"|"0"|"6"|"0"|"2012-11-10 22:43:06"
"594"|"10.93944"|"106.54313"|"0"|"6"|"0"|"2012-11-10 22:43:36"
"594"|"10.93944"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:44:06"
"594"|"10.93944"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:44:36"
"594"|"10.93944"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:45:06"
"594"|"10.93944"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:45:36"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:46:05"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:46:35"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:47:05"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:47:35"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:48:05"
"594"|"10.93943"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:48:35"
"594"|"10.93943"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:49:05"
"594"|"10.93943"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:49:35"
"594"|"10.93943"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:50:05"
"594"|"10.93943"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:50:35"
"594"|"10.93943"|"106.54311"|"0"|"7"|"0"|"2012-11-10 22:51:05"
"594"|"10.93943"|"106.54311"|"0"|"7"|"0"|"2012-11-10 22:51:35"
"594"|"10.93943"|"106.54311"|"0"|"7"|"0"|"2012-11-10 22:52:05"
"594"|"10.93943"|"106.54311"|"0"|"7"|"0"|"2012-11-10 22:52:35"
"594"|"10.93944"|"106.5431"|"0"|"7"|"0"|"2012-11-10 22:53:05"
"594"|"10.93944"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:53:35"
"594"|"10.93945"|"106.54335"|"0"|"7"|"0"|"2012-11-10 22:54:05"
"594"|"10.93947"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:54:35"
"594"|"10.93944"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:55:05"
"594"|"10.93941"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:55:35"
"594"|"10.93942"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:56:05"
"594"|"10.93942"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:56:39"
"594"|"10.93942"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:57:07"
"594"|"10.93942"|"106.54313"|"0"|"7"|"0"|"2012-11-10 22:57:37"
"594"|"10.93942"|"106.54312"|"0"|"7"|"0"|"2012-11-10 22:58:07"
"594"|"10.93942"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:58:37"
"594"|"10.93942"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:59:07"
"594"|"10.93943"|"106.54314"|"0"|"7"|"0"|"2012-11-10 22:59:37"
"594"|"10.93943"|"106.54314"|"0"|"4"|"0"|"2012-11-10 23:00:07"
"594"|"10.93943"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:00:37"
"594"|"10.93944"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:01:07"
"594"|"10.93944"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:01:37"
"594"|"10.93944"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:02:07"
"594"|"10.93944"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:02:37"
"594"|"10.93946"|"106.5433"|"0"|"5"|"0"|"2012-11-10 23:03:07"
"594"|"10.93952"|"106.54344"|"0"|"6"|"0"|"2012-11-10 23:03:37"
"594"|"10.93955"|"106.54339"|"0"|"6"|"0"|"2012-11-10 23:04:07"
"594"|"10.93955"|"106.54329"|"0"|"6"|"0"|"2012-11-10 23:04:37"
"594"|"10.93956"|"106.54328"|"0"|"6"|"0"|"2012-11-10 23:05:07"
"594"|"10.93959"|"106.54325"|"0"|"6"|"0"|"2012-11-10 23:05:37"
"594"|"10.93957"|"106.54318"|"0"|"6"|"0"|"2012-11-10 23:06:07"
"594"|"10.93966"|"106.54303"|"0"|"5"|"0"|"2012-11-10 23:06:37"
"594"|"10.93968"|"106.54298"|"0"|"4"|"0"|"2012-11-10 23:07:07"
"594"|"10.93949"|"106.54295"|"0"|"6"|"0"|"2012-11-10 23:07:37"
"594"|"10.93949"|"106.54302"|"0"|"7"|"0"|"2012-11-10 23:08:07"
"594"|"10.93945"|"106.54307"|"0"|"5"|"0"|"2012-11-10 23:08:37"
"594"|"10.93949"|"106.54312"|"0"|"5"|"0"|"2012-11-10 23:09:07"
"594"|"10.93952"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:09:37"
"594"|"10.93953"|"106.54316"|"0"|"6"|"0"|"2012-11-10 23:10:07"
"594"|"10.93953"|"106.54318"|"0"|"6"|"0"|"2012-11-10 23:10:37"
"594"|"10.93953"|"106.54319"|"0"|"4"|"0"|"2012-11-10 23:11:07"
"594"|"10.93953"|"106.54319"|"0"|"3"|"0"|"2012-11-10 23:11:37"
"594"|"10.9396"|"106.54323"|"0"|"4"|"0"|"2012-11-10 23:12:07"
"594"|"10.93966"|"106.54323"|"0"|"5"|"0"|"2012-11-10 23:12:37"
"594"|"10.93961"|"106.54329"|"0"|"5"|"0"|"2012-11-10 23:13:07"
"594"|"10.93959"|"106.54331"|"0"|"5"|"0"|"2012-11-10 23:13:37"
"594"|"10.93959"|"106.54352"|"0"|"4"|"0"|"2012-11-10 23:14:07"
"594"|"10.93961"|"106.54357"|"0"|"5"|"0"|"2012-11-10 23:14:37"
"594"|"10.93961"|"106.54357"|"0"|"0"|"0"|"2012-11-10 23:15:07"
"594"|"10.93946"|"106.54348"|"0"|"4"|"0"|"2012-11-10 23:15:37"
"594"|"10.93956"|"106.54338"|"0"|"4"|"0"|"2012-11-10 23:16:07"
"594"|"10.93951"|"106.54328"|"0"|"5"|"0"|"2012-11-10 23:16:37"
"594"|"10.93949"|"106.54323"|"0"|"4"|"0"|"2012-11-10 23:17:07"
"594"|"10.93947"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:17:37"
"594"|"10.93948"|"106.54312"|"0"|"3"|"0"|"2012-11-10 23:18:07"
"594"|"10.93949"|"106.5431"|"0"|"4"|"0"|"2012-11-10 23:18:37"
"594"|"10.93949"|"106.54311"|"0"|"4"|"0"|"2012-11-10 23:19:07"
"594"|"10.93946"|"106.5431"|"0"|"5"|"0"|"2012-11-10 23:19:37"
"594"|"10.93947"|"106.54309"|"0"|"5"|"0"|"2012-11-10 23:20:07"
"594"|"10.93948"|"106.54309"|"0"|"6"|"0"|"2012-11-10 23:20:37"
"594"|"10.93948"|"106.5431"|"0"|"4"|"0"|"2012-11-10 23:21:07"
"594"|"10.93948"|"106.54311"|"0"|"5"|"0"|"2012-11-10 23:21:37"
"594"|"10.93947"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:22:07"
"594"|"10.93947"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:22:37"
"594"|"10.93946"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:23:07"
"594"|"10.93945"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:23:37"
"594"|"10.93945"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:24:07"
"594"|"10.93945"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:24:37"
"594"|"10.93945"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:25:07"
"594"|"10.93946"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:25:37"
"594"|"10.93946"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:26:07"
"594"|"10.93946"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:26:37"
"594"|"10.93946"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:27:07"
"594"|"10.93946"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:27:37"
"594"|"10.93946"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:28:07"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:28:37"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:29:07"
"594"|"10.93945"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:29:37"
"594"|"10.93945"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:30:07"
"594"|"10.93946"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:30:37"
"594"|"10.93946"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:31:07"
"594"|"10.93945"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:31:37"
"594"|"10.93946"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:32:07"
"594"|"10.93946"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:32:37"
"594"|"10.93945"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:33:07"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:33:36"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:34:06"
"594"|"10.93945"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:34:36"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:35:06"
"594"|"10.93945"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:35:36"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:36:06"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:36:36"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:37:06"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:37:36"
"594"|"10.93945"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:38:06"
"594"|"10.93945"|"106.54313"|"0"|"5"|"0"|"2012-11-10 23:38:36"
"594"|"10.93945"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:39:07"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:39:38"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:40:09"
"594"|"10.93946"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:40:40"
"594"|"10.93946"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:41:11"
"594"|"10.93945"|"106.54313"|"0"|"5"|"0"|"2012-11-10 23:41:42"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:42:13"
"594"|"10.93945"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:42:44"
"594"|"10.93945"|"106.54313"|"0"|"5"|"0"|"2012-11-10 23:43:15"
"594"|"10.93945"|"106.54313"|"0"|"5"|"0"|"2012-11-10 23:43:46"
"594"|"10.93945"|"106.54312"|"0"|"5"|"0"|"2012-11-10 23:44:17"
"594"|"10.93945"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:44:48"
"594"|"10.93945"|"106.54313"|"0"|"5"|"0"|"2012-11-10 23:45:19"
"594"|"10.93945"|"106.54313"|"0"|"5"|"0"|"2012-11-10 23:45:50"
"594"|"10.93945"|"106.54313"|"0"|"5"|"0"|"2012-11-10 23:46:21"
"594"|"10.93945"|"106.54314"|"0"|"6"|"0"|"2012-11-10 23:46:52"
"594"|"10.93946"|"106.54314"|"0"|"5"|"0"|"2012-11-10 23:47:23"
"594"|"10.93946"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:47:54"
"594"|"10.93946"|"106.54315"|"0"|"6"|"0"|"2012-11-10 23:48:25"
"594"|"10.93946"|"106.54315"|"0"|"5"|"0"|"2012-11-10 23:48:56"
"594"|"10.93946"|"106.54315"|"0"|"7"|"0"|"2012-11-10 23:49:27"
"594"|"10.93947"|"106.54314"|"0"|"7"|"0"|"2012-11-10 23:49:58"
"594"|"10.93947"|"106.54314"|"0"|"7"|"0"|"2012-11-10 23:50:29"
"594"|"10.93947"|"106.54313"|"0"|"7"|"0"|"2012-11-10 23:51:00"
"594"|"10.93947"|"106.54313"|"0"|"7"|"0"|"2012-11-10 23:51:31"
"594"|"10.93947"|"106.54313"|"0"|"7"|"0"|"2012-11-10 23:52:02"
"594"|"10.93947"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:52:04"
"594"|"10.93947"|"106.54313"|"0"|"6"|"0"|"2012-11-10 23:52:34"
"594"|"10.93947"|"106.54312"|"0"|"7"|"0"|"2012-11-10 23:53:04"
"594"|"10.93947"|"106.54312"|"0"|"7"|"0"|"2012-11-10 23:53:34"
"594"|"10.93947"|"106.54312"|"0"|"7"|"0"|"2012-11-10 23:54:04"
"594"|"10.93947"|"106.54312"|"0"|"7"|"0"|"2012-11-10 23:54:34"
"594"|"10.93947"|"106.54312"|"0"|"7"|"0"|"2012-11-10 23:55:04"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:55:34"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:56:04"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:56:34"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:57:04"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:57:34"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:58:07"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:58:35"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:59:05"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-10 23:59:35"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-11 00:00:05"
"594"|"10.93947"|"106.54311"|"0"|"6"|"0"|"2012-11-11 00:00:35"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-11 00:01:05"
"594"|"10.93947"|"106.54311"|"0"|"7"|"0"|"2012-11-11 00:01:35"
"594"|"10.93947"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:02:05"
"594"|"10.93947"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:02:35"
"594"|"10.93947"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:03:05"
"594"|"10.93947"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:03:35"
"594"|"10.93946"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:04:05"
"594"|"10.93946"|"106.5431"|"0"|"6"|"0"|"2012-11-11 00:04:35"
"594"|"10.93946"|"106.5431"|"0"|"5"|"0"|"2012-11-11 00:05:05"
"594"|"10.93946"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:05:35"
"594"|"10.93946"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:06:05"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:06:35"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:07:05"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:07:35"
"594"|"10.93946"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:08:05"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:08:35"
"594"|"10.93946"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:09:05"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:09:35"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:10:05"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:10:35"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:11:05"
"594"|"10.93946"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:11:35"
"594"|"10.93945"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:12:05"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:12:35"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:13:05"
"594"|"10.93945"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:13:35"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:14:05"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:14:35"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:15:05"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:15:35"
"594"|"10.93945"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:16:05"
"594"|"10.93944"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:16:35"
"594"|"10.93944"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:17:05"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:17:35"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:18:05"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:18:35"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:18:35"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:19:06"
"594"|"10.93945"|"106.5431"|"0"|"6"|"0"|"2012-11-11 00:19:36"
"594"|"10.93945"|"106.5431"|"0"|"6"|"0"|"2012-11-11 00:20:06"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:20:36"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:21:06"
"594"|"10.93945"|"106.5431"|"0"|"7"|"0"|"2012-11-11 00:21:36"
"594"|"10.93945"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:22:06"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:22:36"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:23:06"
"594"|"10.93945"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:23:36"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:24:06"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:24:36"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:25:06"
"594"|"10.93945"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:25:36"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:26:06"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:26:36"
"594"|"10.93946"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:27:06"
"594"|"10.93946"|"106.54308"|"0"|"7"|"0"|"2012-11-11 00:27:36"
"594"|"10.93946"|"106.54308"|"0"|"7"|"0"|"2012-11-11 00:28:06"
"594"|"10.93946"|"106.54308"|"0"|"7"|"0"|"2012-11-11 00:28:36"
"594"|"10.93947"|"106.54308"|"0"|"7"|"0"|"2012-11-11 00:29:06"
"594"|"10.93946"|"106.54308"|"0"|"6"|"0"|"2012-11-11 00:29:36"
"594"|"10.93946"|"106.54307"|"0"|"7"|"0"|"2012-11-11 00:30:06"
"594"|"10.93946"|"106.54307"|"0"|"7"|"0"|"2012-11-11 00:30:36"
"594"|"10.93947"|"106.54308"|"0"|"7"|"0"|"2012-11-11 00:31:06"
"594"|"10.93947"|"106.54308"|"0"|"7"|"0"|"2012-11-11 00:31:36"
"594"|"10.93948"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:32:06"
"594"|"10.93948"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:32:36"
"594"|"10.93948"|"106.54309"|"0"|"7"|"0"|"2012-11-11 00:33:06"
"594"|"10.93949"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:33:36"
"594"|"10.93949"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:34:06"
"594"|"10.93949"|"106.54309"|"0"|"6"|"0"|"2012-11-11 00:34:36"
"594"|"10.93949"|"106.54309"|"0"|"5"|"0"|"2012-11-11 00:35:06"
"594"|"10.93951"|"106.54313"|"0"|"6"|"0"|"2012-11-11 00:35:36"
"594"|"10.93952"|"106.54314"|"0"|"5"|"0"|"2012-11-11 00:36:06"
"594"|"10.93952"|"106.54313"|"0"|"6"|"0"|"2012-11-11 00:36:36"
"594"|"10.93951"|"106.54312"|"0"|"6"|"0"|"2012-11-11 00:37:06"
"594"|"10.93952"|"106.54314"|"0"|"6"|"0"|"2012-11-11 00:37:36"
"594"|"10.9395"|"106.54313"|"0"|"5"|"0"|"2012-11-11 00:38:06"
"594"|"10.93949"|"106.54312"|"0"|"4"|"0"|"2012-11-11 00:38:36"
"594"|"10.9395"|"106.54312"|"0"|"5"|"0"|"2012-11-11 00:39:06"
"594"|"10.9395"|"106.54312"|"0"|"4"|"0"|"2012-11-11 00:39:36"
"594"|"10.9395"|"106.54311"|"0"|"4"|"0"|"2012-11-11 00:40:06"
"594"|"10.9395"|"106.54311"|"0"|"5"|"0"|"2012-11-11 00:40:36"
"594"|"10.9395"|"106.54311"|"0"|"5"|"0"|"2012-11-11 00:41:06"
"594"|"10.9395"|"106.54311"|"0"|"5"|"0"|"2012-11-11 00:41:36"
"594"|"10.93949"|"106.54311"|"0"|"5"|"0"|"2012-11-11 00:42:06"
"594"|"10.93949"|"106.5431"|"0"|"5"|"0"|"2012-11-11 00:42:36"
"594"|"10.93948"|"106.5431"|"0"|"5"|"0"|"2012-11-11 00:43:06"
"594"|"10.93948"|"106.5431"|"0"|"5"|"0"|"2012-11-11 00:43:36"
