36,19,24,26,0,onTime
26,35,36,12,0,onTime
21,21,32,15,6,onTime
32,24,17,28,0,onTime
24,17,19,20,10,onTime
35,20,26,16,6,onTime
37,22,19,16,10,onTime
22,12,29,28,0,onTime
26,28,34,12,0,onTime
34,24,26,19,4,onTime
32,23,43,10,0,onTime
39,27,16,21,6,onTime
41,20,14,25,4,onTime
29,18,18,26,4,onTime
33,30,18,20,3,onTime
33,24,18,21,5,onTime
38,7,23,27,4,onTime
32,18,45,15,0,onTime
34,19,34,14,4,onTime
38,24,29,12,5,onTime
44,15,23,14,7,onTime
51,10,32,14,3,onTime
35,30,16,26,3,onTime
40,47,16,24,0,onTime
26,29,30,20,5,onTime
31,31,27,21,0,onTime
32,23,24,24,3,onTime
14,22,15,33,0,onTime
36,24,20,20,2,onTime
34,28,13,20,6,onTime
37,22,25,18,3,onTime
28,24,47,6,0,onTime
46,21,20,20,1,onTime
10,22,34,11,9,onTime
31,26,30,20,0,onTime
24,20,18,18,12,onTime
35,21,24,20,2,onTime
29,26,32,17,3,onTime
34,27,12,24,2,onTime
35,27,27,19,0,onTime
42,22,18,14,10,onTime
31,19,14,28,6,onTime
30,28,23,22,1,onTime
38,26,36,9,0,onTime
18,23,45,9,0,onTime
41,20,22,21,4,onTime
28,31,39,9,0,onTime
30,18,41,12,0,onTime
36,14,14,30,9,onTime
27,14,41,18,0,onTime
34,23,18,21,5,onTime
40,15,31,20,0,onTime
32,22,54,0,0,onTime
33,27,22,22,0,onTime
22,34,43,4,0,onTime
20,17,17,27,3,onTime
34,24,30,18,0,onTime
25,23,37,17,0,onTime
29,36,30,13,0,onTime
26,35,26,16,0,onTime
32,28,26,17,1,onTime
22,27,28,20,2,onTime
35,27,29,13,1,onTime
29,16,24,24,3,onTime
35,20,25,20,4,onTime
42,21,21,16,7,onTime
39,22,26,18,1,onTime
32,21,27,11,6,onTime
28,36,32,10,3,onTime
36,16,17,27,5,onTime
34,28,18,19,2,onTime
21,13,24,17,9,onTime
6,7,7,34,12,onTime
37,13,22,26,2,onTime
41,22,15,17,8,onTime
30,19,43,12,0,onTime
27,13,30,19,4,onTime
30,12,29,30,0,onTime
29,42,20,12,4,onTime
43,25,26,15,0,onTime
46,21,23,15,4,onTime
36,18,34,17,6,onTime
41,10,26,22,5,onTime
29,21,44,12,0,onTime
35,23,32,17,0,onTime
38,19,39,6,3,onTime
38,21,18,18,8,onTime
36,25,19,24,3,onTime
27,33,21,20,1,onTime
7,18,13,27,10,onTime
27,18,17,27,2,onTime
34,14,22,27,0,onTime
45,17,24,17,5,onTime
42,19,29,18,0,onTime
41,19,26,17,4,onTime
17,18,28,25,3,onTime
35,21,25,24,0,onTime
36,24,28,20,0,onTime
36,26,30,12,4,onTime
56,12,24,15,3,onTime
46,12,24,18,6,onTime
26,17,20,27,1,onTime
27,24,51,3,0,onTime
31,20,27,24,0,onTime
35,16,19,28,0,onTime
46,12,22,24,1,onTime
35,16,24,25,0,onTime
30,19,47,9,0,onTime
34,36,21,17,2,onTime
33,25,22,24,4,onTime
35,27,21,18,4,onTime
34,20,22,24,1,onTime
33,15,23,27,1,onTime
41,22,23,19,3,onTime
33,33,22,22,1,onTime
38,21,30,18,0,onTime
38,24,20,17,4,onTime
32,32,16,29,1,onTime
39,17,26,16,5,onTime
75,14,31,15,2,lateTime
56,11,23,22,1,lateTime
60,15,22,14,6,lateTime
48,23,22,25,0,lateTime
35,41,44,0,0,lateTime
61,19,20,13,7,lateTime
63,19,24,17,4,lateTime
45,26,32,12,3,lateTime
55,24,27,16,0,lateTime
37,23,43,9,0,lateTime
41,20,24,18,9,lateTime
32,25,36,18,0,lateTime
36,33,22,22,0,lateTime
36,25,37,15,2,lateTime
56,22,19,18,2,lateTime
41,31,21,18,2,lateTime
52,23,18,21,3,lateTime
40,27,20,20,5,lateTime
51,16,18,24,3,lateTime
41,22,26,21,0,lateTime
35,27,24,24,1,lateTime
41,25,32,12,3,lateTime
48,20,21,20,4,lateTime
42,21,28,20,0,lateTime
30,22,53,9,0,lateTime
36,31,31,15,0,lateTime
39,22,36,15,0,lateTime
45,23,24,21,1,lateTime
42,24,29,24,1,lateTime
46,27,36,11,0,lateTime
63,12,17,26,1,lateTime
44,26,22,24,1,lateTime
45,27,39,15,0,lateTime
46,32,17,19,5,lateTime
47,20,26,15,5,lateTime
34,28,41,18,0,lateTime
43,35,18,18,0,lateTime
61,15,14,19,5,lateTime
40,24,41,12,0,lateTime
30,27,36,15,6,lateTime
41,16,31,17,6,lateTime
45,23,23,22,0,lateTime
46,23,17,26,0,lateTime
53,23,18,18,5,lateTime
33,39,17,15,6,lateTime
50,18,30,20,0,lateTime
44,21,22,22,1,lateTime
38,30,39,6,0,lateTime
38,25,51,2,0,lateTime
27,15,67,3,0,lateTime
48,25,35,8,0,lateTime
42,22,42,7,0,lateTime
42,39,24,7,4,lateTime
58,22,19,14,5,lateTime
52,22,13,19,6,lateTime
39,28,23,20,1,lateTime
59,19,25,16,3,lateTime
48,20,23,21,3,lateTime
57,29,18,15,9,lateTime
46,28,21,18,3,lateTime
37,25,22,29,0,lateTime
35,31,26,17,5,lateTime
42,24,25,20,1,lateTime
38,27,32,13,1,lateTime
52,16,37,15,0,lateTime
42,39,19,11,7,lateTime
48,19,26,19,2,lateTime
34,33,30,12,3,lateTime
42,31,23,11,5,lateTime
61,27,18,14,5,lateTime
55,20,18,15,6,lateTime
38,23,26,28,0,lateTime
56,25,24,19,0,lateTime
67,30,33,6,0,lateTime
45,30,27,13,1,lateTime
49,17,28,16,3,lateTime
55,15,20,21,3,lateTime
57,15,33,12,0,lateTime
39,24,26,22,3,lateTime
37,36,23,15,0,lateTime
30,33,29,18,1,lateTime
36,21,24,27,4,lateTime
44,21,22,23,2,lateTime
