23,44,42,9,0,lateTime,0.382959767057761
28,30,29,11,6,onTime,0.668910269156857
14,36,32,12,4,onTime,0.975384350213014
30,26,40,15,0,onTime,0.584028531921958
14,29,51,6,0,onTime,0.940656516003073
18,25,35,18,0,onTime,0.91852059745178
20,25,35,17,5,onTime,0.953532538295304
18,26,34,16,1,onTime,0.935765864332655
13,21,39,18,1,onTime,0.972234570830059
15,30,40,15,0,onTime,0.951623957420127
28,37,34,22,0,lateTime,0.244226337629656
12,13,40,25,1,onTime,0.947262546478766
11,25,62,6,0,onTime,0.961220388546013
12,15,38,24,0,onTime,0.946095864947792
39,19,31,21,5,lateTime,0.025163786380336
33,17,44,11,3,onTime,0.724957571656855
17,25,32,21,0,onTime,0.915066411185623
11,29,43,12,0,onTime,0.975855419885799
38,25,30,23,1,lateTime,0.0302252308662852
14,27,43,12,0,onTime,0.967409903315803
26,38,38,15,0,lateTime,0.471008057870405
12,31,60,3,0,onTime,0.945293373528492
26,15,48,15,0,onTime,0.787585539441556
28,32,36,21,0,lateTime,0.323586857747014
56,44,35,6,0,lateTime,2.02430903076165e-49
19,23,48,13,0,onTime,0.951209560249334
10,31,31,21,0,onTime,0.944694745081878
32,32,39,21,0,lateTime,0.224192135695468
27,21,45,10,0,onTime,0.750364115578545
27,34,19,29,6,lateTime,0.331869191583569
38,35,37,7,4,lateTime,0.0379160981238232
18,14,50,12,3,onTime,0.979828304495687
12,38,47,9,0,onTime,0.928016017415774
23,20,36,16,3,onTime,0.935353969344374
10,48,39,9,0,onTime,0.867886884048324
10,22,50,14,0,onTime,0.988476712820285
23,25,42,14,3,onTime,0.940017196460601
18,32,35,10,5,onTime,0.948987000474261
18,21,45,12,0,onTime,0.959901349583347
13,14,19,31,6,onTime,0.926969202458446
21,14,40,18,4,onTime,0.946691413798587
27,36,29,22,2,lateTime,0.483921607685756
59,57,29,20,0,lateTime,5.22191822121642e-65
42,25,35,17,0,lateTime,9.61900941881968e-06
38,35,37,7,4,lateTime,0.0379160981238232
25,45,34,22,0,lateTime,0.168119233750176
83,11,15,12,5,lateTime,2.40481799235024e-260
9,18,16,27,8,onTime,0.999947466166202
26,41,36,15,1,lateTime,0.384365857943486
28,35,36,18,0,lateTime,0.335692780725081
17,15,28,27,1,onTime,0.907947415352306
19,23,19,29,3,onTime,0.921061177388262
56,26,27,16,0,lateTime,2.05512733567018e-48
21,28,30,22,3,onTime,0.882079555405051
24,36,32,20,0,lateTime,0.465070118090747
34,35,19,18,6,lateTime,0.17054097767061
26,28,35,23,0,lateTime,0.462811193921586
30,18,35,15,1,onTime,0.65931800916271
36,37,24,23,3,lateTime,0.0788550824741741
20,42,21,16,4,onTime,0.800706234601643
19,35,30,9,7,onTime,0.855939143135623
35,20,45,18,3,lateTime,0.481038501606798
19,17,23,25,5,onTime,0.934283122650231
25,45,34,22,0,lateTime,0.168119233750176
13,28,43,14,0,onTime,0.969818472788808
12,20,50,15,0,onTime,0.985049018711498
13,33,27,14,6,onTime,0.962599852868676
15,40,32,15,0,onTime,0.886104855541022
16,17,31,22,3,onTime,0.97165298510537
14,25,45,14,0,onTime,0.974380595908512
34,30,26,24,0,lateTime,0.119950293996112
18,26,46,12,0,onTime,0.945507393902411
50,21,32,16,4,lateTime,1.53600423699953e-23
17,36,37,17,0,onTime,0.843914986109592
14,28,32,13,5,onTime,0.98639801710601
19,19,30,27,0,onTime,0.880511938342514
12,38,32,12,3,onTime,0.975404454385546
21,24,26,22,4,onTime,0.917202925777311
17,44,26,13,3,onTime,0.849936944643764
27,36,45,7,0,lateTime,0.362500910444103
21,21,31,23,1,onTime,0.839672094905599
42,36,32,21,1,lateTime,2.44945905459978e-06
25,44,53,6,0,lateTime,0.243601165594753
40,36,27,22,1,lateTime,0.000383621128063485
20,29,36,15,1,onTime,0.88529458736511
21,31,29,10,7,onTime,0.868339204035664
27,21,41,9,4,onTime,0.885087808993495
21,29,47,10,0,onTime,0.860784064313553
20,29,31,11,6,onTime,0.924677081969998
7,27,53,7,0,onTime,0.972725404984982
17,74,28,5,1,lateTime,0.342529730230689
18,21,42,15,0,onTime,0.956330867802121
17,24,31,21,4,onTime,0.97112617556264
19,20,32,19,5,onTime,0.962122721782066
67,21,36,13,0,lateTime,1.24895695035108e-113
17,27,52,12,3,onTime,0.981108869171168
8,33,42,14,0,onTime,0.970636571748781
16,22,37,15,3,onTime,0.985956659598594
44,15,21,35,0,lateTime,9.45802157172484e-10
17,74,28,5,1,lateTime,0.342529730230689
17,43,35,16,0,onTime,0.712877620909689
30,27,43,18,0,lateTime,0.4685626697868
25,24,30,22,1,onTime,0.666705097635138
73,18,34,28,3,lateTime,7.63586294825022e-162
45,26,25,25,0,lateTime,2.84022465971343e-11
22,41,26,25,1,lateTime,0.365212277486506
29,36,25,21,1,lateTime,0.207529846409965
31,30,39,15,0,lateTime,0.479944773920486
9,43,21,16,4,onTime,0.949461751629832
23,24,42,12,3,onTime,0.946472910257324
18,25,24,26,2,onTime,0.938199958443198
16,30,30,18,3,onTime,0.966284541006236
18,24,37,18,0,onTime,0.922565546820218
16,33,41,12,0,onTime,0.927187708484786
21,22,40,18,0,onTime,0.888103405762476
10,40,36,12,0,onTime,0.931484354975777
16,12,23,30,5,onTime,0.936437410142957
16,16,39,19,3,onTime,0.97475316409917
20,19,34,22,0,onTime,0.857080516582628
18,23,52,6,0,onTime,0.934218626796301
30,42,34,11,1,lateTime,0.210249084300825
18,38,20,18,3,onTime,0.876581867332859
27,15,28,25,2,onTime,0.707723648955509
15,33,40,12,6,onTime,0.956752481931237
44,15,21,35,0,lateTime,9.45802157172484e-10
51,39,55,12,0,lateTime,6.84176417466922e-28
18,22,19,24,6,onTime,0.907039206168781
56,44,35,6,0,lateTime,2.02430903076165e-49
38,24,29,22,1,lateTime,0.0355212095675503
13,33,44,9,0,onTime,0.939729392064557
23,30,30,14,5,onTime,0.91593716679277
30,37,24,21,1,lateTime,0.184203664061722
32,32,39,21,0,lateTime,0.224192135695468
23,20,46,19,1,onTime,0.829742507529249
16,14,40,21,0,onTime,0.921158451255427
58,19,31,22,2,lateTime,5.59699220356589e-58
9,19,40,21,2,onTime,0.987739855020421
4,16,18,27,11,onTime,1
17,34,38,12,0,onTime,0.895950065914184
28,35,36,18,0,lateTime,0.335692780725081
29,39,39,17,2,lateTime,0.452572738669394
24,40,38,20,0,lateTime,0.334389995860168
15,26,29,25,0,onTime,0.912221678543714
11,47,27,15,1,onTime,0.871654399977978
73,18,34,28,3,lateTime,7.63586294825022e-162
