89
75
58
87
56
32
45
83
46
39
40
60
49
55
58
72
51
49
53
36
50
75
133
80
66
74
67
39
76
32
36
50
67
48
12
52
46
48
39
70
52
76
47
58
46
48
36
42
37
86
35
23
31
40
60
40
35
34
64
38
23
108
51
46
48
80
54
115
37
54
53
38
42
72
54
58
48
62
75
47
104
52
46
48
37
86
35
34
64
38
23
108
75
47
104
