41|223|0.16830188
42|215|0.33056605
40|192|0.4754717
43|160|0.5962264
39|122|0.68830186
44|81|0.74943393
38|65|0.7984906
45|52|0.83773583
37|46|0.87245286
46|40|0.90264153
36|23|0.92
47|17|0.9328302
48|15|0.9441509
48|15|0.9554717
52|9|0.9622642
49|8|0.9683019
51|7|0.9735849
51|7|0.97886795
50|6|0.98339623
50|6|0.9879245
32|5|0.9916981
58|2|0.9932076
58|2|0.994717
58|2|0.99622643
58|2|0.99773586
57|1|0.9984906
57|1|0.9992453
57|1|1.0
