1,benXeCuChi,benXeAnSuong,2016-09-16 05:41:40,2016-09-16 06:23:45,2525,42:05
2,benXeAnSuong,benXeCuChi,2016-09-16 06:36:54,2016-09-16 07:20:48,2634,43:54
3,benXeCuChi,benXeAnSuong,2016-09-16 07:54:49,2016-09-16 08:38:33,2624,43:44
4,benXeAnSuong,benXeCuChi,2016-09-16 08:48:27,2016-09-16 09:32:54,2667,44:27
5,benXeCuChi,benXeAnSuong,2016-09-16 10:23:17,2016-09-16 11:06:23,2586,43:06
6,benXeAnSuong,benXeCuChi,2016-09-16 11:16:09,2016-09-16 11:59:48,2619,43:39
7,benXeCuChi,benXeAnSuong,2016-09-16 15:30:28,2016-09-16 16:16:39,2771,46:11
8,benXeAnSuong,benXeCuChi,2016-09-16 16:23:49,2016-09-16 17:12:34,2925,48:45
9,benXeCuChi,benXeAnSuong,2016-09-16 17:34:26,2016-09-16 18:21:13,2807,46:47
10,benXeAnSuong,benXeCuChi,2016-09-16 18:25:24,2016-09-16 19:12:57,2853,47:33
11,benXeCuChi,benXeAnSuong,2016-09-16 19:40:06,2016-09-16 20:19:29,2363,39:23
12,benXeAnSuong,benXeCuChi,2016-09-16 20:46:43,2016-09-16 21:21:30,2087,34:47
