1,benXeCuChi,benXeAnSuong,2016-09-03 06:15:31,2016-09-03 06:56:17,2446,40:46
2,benXeAnSuong,benXeCuChi,2016-09-03 07:11:57,2016-09-03 07:59:07,2830,47:10
3,benXeCuChi,benXeAnSuong,2016-09-03 08:28:27,2016-09-03 09:10:10,2503,41:43
4,benXeAnSuong,benXeCuChi,2016-09-03 09:23:10,2016-09-03 10:07:45,2675,44:35
5,benXeCuChi,benXeAnSuong,2016-09-03 11:04:40,2016-09-03 11:51:00,2780,46:20
6,benXeAnSuong,benXeCuChi,2016-09-03 11:57:40,2016-09-03 12:40:38,2578,42:58
7,benXeCuChi,benXeAnSuong,2016-09-03 16:06:26,2016-09-03 16:50:22,2636,43:56
8,benXeAnSuong,benXeCuChi,2016-09-03 17:02:12,2016-09-03 17:44:12,2520,42:00
9,benXeCuChi,benXeAnSuong,2016-09-03 18:31:32,2016-09-03 19:11:22,2390,39:50
10,benXeAnSuong,benXeCuChi,2016-09-03 19:31:03,2016-09-03 20:07:38,2195,36:35
