0|1|10.84377|106.61446|10.84377|106.61446|1C QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|1C QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|0|00:00:00
1|2|10.84377|106.61446|10.84364|106.61455|1C QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|1D QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|17|17 m|6000|00:00:06
2|3|10.84364|106.61455|10.84319|106.61484|1D QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|60|60 m|30000|00:00:30
3|4|10.84319|106.61484|10.84262|106.61502|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|10 QL1A, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam|2800|2.8 km|30000|00:00:30
4|5|10.84262|106.61502|10.84283|106.61556|10 QL1A, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam|10 QL1A, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam|2507|2.5 km|30000|00:00:30
5|6|10.84283|106.61556|10.84294|106.61544|10 QL1A, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam|Xa lộ Hà Nội, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|4084|4.1 km|10000|00:00:10
6|7|10.84294|106.61544|10.84299|106.61543|Xa lộ Hà Nội, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|Xa lộ Hà Nội, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3|3 m|20000|00:00:20
7|8|10.84299|106.61543|10.8437|106.61479|Xa lộ Hà Nội, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|4 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|111|0.1 km|30000|00:00:30
8|9|10.8437|106.61479|10.84454|106.61428|16 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|106|0.1 km|30000|00:00:30
9|10|10.84454|106.61428|10.84568|106.61354|3B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5A QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|150|0.2 km|30000|00:00:30
10|11|10.84568|106.61354|10.84582|106.61345|5A QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|18|18 m|4000|00:00:04
11|12|10.84582|106.61345|10.84625|106.61321|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|54|54 m|26000|00:00:26
12|13|10.84625|106.61321|10.84633|106.61317|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|9C QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|10|10 m|30000|00:00:30
13|14|10.84633|106.61317|10.84702|106.61267|9C QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|94|94 m|30000|00:00:30
14|15|10.84702|106.61267|10.84816|106.61189|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|166 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|162|0.2 km|30000|00:00:30
15|16|10.84816|106.61189|10.84931|106.61123|166 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|2310|2.3 km|30000|00:00:30
