0|1|10.84435|106.61414|10.8434|106.6148|4b QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|128|0.1 km|30000|00:00:30
1|2|10.8434|106.6148|10.84297|106.61499|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|52|52 m|30000|00:00:30
2|3|10.84297|106.61499|10.84245|106.61524|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|10 QL1A, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam|2987|3.0 km|30000|00:00:30
3|4|10.84245|106.61524|10.84312|106.61528|10 QL1A, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|4169|4.2 km|30000|00:00:30
4|5|10.84312|106.61528|10.8444|106.61433|5 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5-8 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|177|0.2 km|30000|00:00:30
5|6|10.8444|106.61433|10.84583|106.61344|5b QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|186|0.2 km|30000|00:00:30
6|7|10.84583|106.61344|10.84612|106.61328|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|37|37 m|30000|00:00:30
7|8|10.84612|106.61328|10.8462|106.61323|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|10|10 m|30000|00:00:30
8|9|10.8462|106.61323|10.8462|106.61322|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|1|1 m|30000|00:00:30
9|10|10.8462|106.61322|10.84621|106.61322|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|1|1 m|61000|00:01:01
10|11|10.84621|106.61322|10.84621|106.61321|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|1|1 m|31000|00:00:31
11|12|10.84621|106.61321|10.84666|106.61286|5B QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|4D QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|63|63 m|31000|00:00:31
12|13|10.84666|106.61286|10.84718|106.61252|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|69|69 m|31000|00:00:31
13|14|10.84718|106.61252|10.8484|106.61172|3 Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|166 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|161|0.2 km|31000|00:00:31
14|15|10.8484|106.61172|10.84932|106.61122|166 QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|2279|2.3 km|31000|00:00:31
15|16|10.84932|106.61122|10.8493|106.61124|A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|2154|2.2 km|31000|00:00:31
16|17|10.8493|106.61124|10.85023|106.61061|A Tổ 49 Khu Phố 4, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|50 QL22 Tổ 50 KP2, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|124|0.1 km|31000|00:00:31
17|18|10.85023|106.61061|10.85247|106.60918|50 QL22 Tổ 50 KP2, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|152D/1 Tổ 50 KP 2, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|294|0.3 km|31000|00:00:31
18|19|10.85247|106.60918|10.85247|106.60918|152D/1 Tổ 50 KP 2, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|152D/1 Tổ 50 KP 2, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|0|1 m|0|00:00:00
19|20|10.85247|106.60918|10.85254|106.60913|152D/1 Tổ 50 KP 2, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|15D Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|9|9 m|1000|00:00:01
20|21|10.85254|106.60913|10.85455|106.60779|15D Xuyên Á, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|193D QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|278|0.3 km|30000|00:00:30
21|22|10.85455|106.60779|10.85552|106.60718|193D QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|193D QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|127|0.1 km|30000|00:00:30
22|23|10.85552|106.60718|10.85724|106.60601|193D QL22, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|230|0.2 km|30000|00:00:30
23|24|10.85724|106.60601|10.85913|106.60468|Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|Hẻm 39 QL22, Trung Chánh 2, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|257|0.3 km|30000|00:00:30
24|25|10.85913|106.60468|10.86094|106.60344|Hẻm 39 QL22, Trung Chánh 2, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|242|0.2 km|30000|00:00:30
25|26|10.86094|106.60344|10.86103|106.60335|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|14|14 m|30000|00:00:30
26|27|10.86103|106.60335|10.86206|106.60263|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|139|0.1 km|30000|00:00:30
27|28|10.86206|106.60263|10.86373|106.60141|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|229|0.2 km|30000|00:00:30
28|29|10.86373|106.60141|10.86661|106.59936|37/3 QL22, Trung Chánh, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|391|0.4 km|30000|00:00:30
29|30|10.86661|106.59936|10.86948|106.59729|Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|1-2 Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|391|0.4 km|30000|00:00:30
30|31|10.86948|106.59729|10.87039|106.59668|1-2 Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|57/4 QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|121|0.1 km|30000|00:00:30
31|32|10.87039|106.59668|10.87309|106.59473|Lê Thị Hà, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|3 Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|367|0.4 km|30000|00:00:30
32|33|10.87309|106.59473|10.87574|106.59293|3 Xuyên Á, Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam|42/1B QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|2406|2.4 km|30000|00:00:30
33|34|10.87574|106.59293|10.87751|106.59168|42/1B QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|27 QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|239|0.2 km|30000|00:00:30
34|35|10.87751|106.59168|10.87946|106.59025|27 QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|27 QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|278|0.3 km|30000|00:00:30
35|36|10.87946|106.59025|10.88208|106.58843|27 QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|27 QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|353|0.4 km|30000|00:00:30
36|37|10.88208|106.58843|10.88419|106.58696|27 QL22, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, Vietnam|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|284|0.3 km|30000|00:00:30
37|38|10.88419|106.58696|10.8852|106.58623|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|138|0.1 km|30000|00:00:30
38|39|10.8852|106.58623|10.88827|106.58408|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|414|0.4 km|30000|00:00:30
39|40|10.88827|106.58408|10.8897|106.58309|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|192|0.2 km|30000|00:00:30
40|41|10.8897|106.58309|10.89217|106.58137|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|333|0.3 km|30000|00:00:30
41|42|10.89217|106.58137|10.89403|106.58004|88/1B QL22, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|253|0.3 km|30000|00:00:30
42|43|10.89403|106.58004|10.89577|106.57883|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|234|0.2 km|30000|00:00:30
43|44|10.89577|106.57883|10.89847|106.57698|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|362|0.4 km|30000|00:00:30
44|45|10.89847|106.57698|10.89984|106.57601|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|186|0.2 km|30000|00:00:30
45|46|10.89984|106.57601|10.90224|106.5743|Xuyên Á, Thống Nhất 1, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|326|0.3 km|30000|00:00:30
46|47|10.90224|106.5743|10.90637|106.57139|Xuyên Á, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thới 3, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|558|0.6 km|30000|00:00:30
47|48|10.90637|106.57139|10.91085|106.56824|Xuyên Á, Tân Thới 3, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Thới 3, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|605|0.6 km|30000|00:00:30
48|49|10.91085|106.56824|10.91552|106.56496|Xuyên Á, Tân Thới 3, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|631|0.6 km|30000|00:00:30
49|50|10.91552|106.56496|10.9186|106.56281|Xuyên Á, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|415|0.4 km|30000|00:00:30
50|51|10.9186|106.56281|10.91911|106.56245|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|69|69 m|5000|00:00:05
51|52|10.91911|106.56245|10.92115|106.56103|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|275|0.3 km|25000|00:00:25
52|53|10.92115|106.56103|10.92354|106.55936|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|322|0.3 km|30000|00:00:30
53|54|10.92354|106.55936|10.926|106.55764|Xuyên Á, ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|332|0.3 km|30000|00:00:30
54|55|10.926|106.55764|10.92725|106.55683|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|165|0.2 km|30000|00:00:30
55|56|10.92725|106.55683|10.92733|106.55678|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|10|10 m|3000|00:00:03
56|57|10.92733|106.55678|10.92913|106.55545|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|247|0.2 km|27000|00:00:27
57|58|10.92913|106.55545|10.93132|106.55364|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|314|0.3 km|30000|00:00:30
58|59|10.93132|106.55364|10.93257|106.55246|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|189|0.2 km|30000|00:00:30
59|60|10.93257|106.55246|10.93437|106.55055|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|289|0.3 km|30000|00:00:30
60|61|10.93437|106.55055|10.93489|106.54964|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|115|0.1 km|30000|00:00:30
61|62|10.93489|106.54964|10.93603|106.54725|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|290|0.3 km|30000|00:00:30
62|63|10.93603|106.54725|10.9379|106.54341|59 QL22, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|280 Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|468|0.5 km|30000|00:00:30
63|64|10.9379|106.54341|10.93874|106.5416|280 Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|280 Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|219|0.2 km|30000|00:00:30
64|65|10.93874|106.5416|10.93932|106.54044|280 Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|280 Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|142|0.1 km|30000|00:00:30
65|66|10.93932|106.54044|10.93991|106.53916|280 Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|154|0.2 km|29000|00:00:29
66|67|10.93991|106.53916|10.93991|106.53916|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|0|1 m|1000|00:00:01
67|68|10.93991|106.53916|10.94137|106.53622|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|360|0.4 km|30000|00:00:30
68|69|10.94137|106.53622|10.94225|106.53443|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|218|0.2 km|30000|00:00:30
69|70|10.94225|106.53443|10.94397|106.53085|Xuyên Á, Tân Phú Trung, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|435|0.4 km|29000|00:00:29
70|71|10.94397|106.53085|10.94397|106.53085|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|0|1 m|1000|00:00:01
71|72|10.94397|106.53085|10.94478|106.52916|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|205|0.2 km|30000|00:00:30
72|73|10.94478|106.52916|10.94643|106.52561|Xuyên Á, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|429|0.4 km|30000|00:00:30
73|74|10.94643|106.52561|10.94735|106.52413|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|191|0.2 km|30000|00:00:30
74|75|10.94735|106.52413|10.94909|106.52155|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|342|0.3 km|30000|00:00:30
75|76|10.94909|106.52155|10.95176|106.51764|114 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|520|0.5 km|30000|00:00:30
76|77|10.95176|106.51764|10.95338|106.51525|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|126 QL22, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam|317|0.3 km|30000|00:00:30
