1,benXeCuChi,benXeAnSuong,2016-10-21 04:38:37,2016-10-21 05:20:27,2510,41:50
2,benXeAnSuong,benXeCuChi,2016-10-21 05:38:13,2016-10-21 06:23:11,2698,44:58
3,benXeCuChi,benXeAnSuong,2016-10-21 07:11:21,2016-10-21 07:53:55,2554,42:34
4,benXeAnSuong,benXeCuChi,2016-10-21 08:04:15,2016-10-21 08:47:02,2567,42:47
5,benXeCuChi,benXeAnSuong,2016-10-21 09:17:15,2016-10-21 09:59:57,2562,42:42
6,benXeAnSuong,benXeCuChi,2016-10-21 10:08:10,2016-10-21 10:55:02,2812,46:52
7,benXeCuChi,benXeAnSuong,2016-10-21 12:45:40,2016-10-21 13:27:10,2490,41:30
8,benXeAnSuong,benXeCuChi,2016-10-21 13:40:50,2016-10-21 14:24:59,2649,44:09
9,benXeCuChi,benXeAnSuong,2016-10-21 14:55:17,2016-10-21 15:39:17,2640,44:00
10,benXeAnSuong,benXeCuChi,2016-10-21 15:50:35,2016-10-21 16:36:01,2726,45:26
