1,benXeCuChi,benXeAnSuong,2016-10-21 05:06:13,2016-10-21 05:49:36,2603,43:23
2,benXeAnSuong,benXeCuChi,2016-10-21 05:59:14,2016-10-21 06:44:09,2695,44:55
3,benXeCuChi,benXeAnSuong,2016-10-21 07:28:58,2016-10-21 08:10:24,2486,41:26
4,benXeAnSuong,benXeCuChi,2016-10-21 08:17:51,2016-10-21 09:00:50,2579,42:59
5,benXeCuChi,benXeAnSuong,2016-10-21 09:41:29,2016-10-21 10:24:51,2602,43:22
6,benXeAnSuong,benXeCuChi,2016-10-21 10:34:41,2016-10-21 11:18:41,2640,44:00
7,benXeCuChi,benXeAnSuong,2016-10-21 13:49:06,2016-10-21 14:29:39,2433,40:33
8,benXeAnSuong,benXeCuChi,2016-10-21 14:43:49,2016-10-21 15:28:04,2655,44:15
9,benXeCuChi,benXeAnSuong,2016-10-21 16:16:37,2016-10-21 17:03:21,2804,46:44
10,benXeAnSuong,benXeCuChi,2016-10-21 17:11:41,2016-10-21 17:58:25,2804,46:44
